BatchNo,WO#,CreatedDate,AssignedDate,CompletedDate,Status,NodeID,Boro,Support,SupportAction,StreetSignName,SignAction,Size,NewSign
Un assigned,1524,02/06/2019,,,WO CREATED,41392,Queens,Light Pole,NoAction,27 St,NoAction,24,No
Un assigned,1524,02/06/2019,,,WO CREATED,41392,Queens,Light Pole,NoAction,41 Av,NoAction,24,No
Un assigned,1525,02/11/2019,,,WO CREATED,5689,Staten Island,Wood Pole,NoAction,Fillmore Av,Remove & Install,36,Yes
Un assigned,1525,02/11/2019,,,WO CREATED,5689,Staten Island,Wood Pole,NoAction,Harold St,Remove & Install,30,Yes
Un assigned,1526,02/11/2019,,,WO CREATED,5691,Staten Island,Pipe,NoAction,Buchanan Av,Remove & Install,36,Yes
Un assigned,1526,02/11/2019,,,WO CREATED,5691,Staten Island,Pipe,NoAction,Harold St,Remove & Install,30,Yes
Un assigned,1527,02/11/2019,,,WO CREATED,5691,Staten Island,Wood Pole,NoAction,Buchanan Av,Remove & Install,36,Yes
Un assigned,1527,02/11/2019,,,WO CREATED,5691,Staten Island,Wood Pole,NoAction,Harold St,Remove & Install,30,Yes
Un assigned,1530,02/11/2019,,,WO CREATED,5696,Staten Island,Traffic Signal,NoAction,Bradley Av,Remove & Install,30,Yes
Un assigned,487,09/18/2018,,,WO CREATED,51783,Queens,Pipe,NoAction,14 Av,Remove & Install,24,Yes
Un assigned,486,09/18/2018,,,WO CREATED,51783,Queens,Wood Pole,NoAction,14 Av,Remove & Install,24,Yes
Un assigned,1557,02/12/2019,,,WO CREATED,6084,Staten Island,Pipe,NoAction,Dreyer Av,Remove & Install,30,Yes
B-1004,267,07/09/2018,07/11/2018,11/27/2018,COMPLETED APPROVED,20908,Manhattan,Traffic Signal,NoAction,1 Av,Remove & Install,24,Yes
B-1004,267,07/09/2018,07/11/2018,11/27/2018,COMPLETED APPROVED,20908,Manhattan,Traffic Signal,NoAction,E 13 St,Install,24,Yes
B-1004,270,07/09/2018,07/11/2018,11/27/2018,COMPLETED APPROVED,20908,Manhattan,Light Pole,NoAction,E 13 St,Remove & Install,24,Yes
Un assigned,1556,02/12/2019,,,WO CREATED,7771,Staten Island,Wood Pole,NoAction,Holden Blvd,Remove & Install,30,Yes
Un assigned,1558,02/12/2019,,,WO CREATED,7764,Staten Island,Wood Pole,NoAction,Ocean Ter,Remove & Install,30,Yes
Un assigned,1554,02/12/2019,,,WO CREATED,5795,Staten Island,Wood Pole,NoAction,Holden Blvd,Remove & Install,30,Yes
B-1004,270,07/09/2018,07/11/2018,11/27/2018,COMPLETED APPROVED,20908,Manhattan,Light Pole,NoAction,1 Av,Remove & Install,24,Yes
Un assigned,1555,02/12/2019,,,WO CREATED,7771,Staten Island,Light Pole,NoAction,Tillman St,Remove & Install,30,Yes
Un assigned,1558,02/12/2019,,,WO CREATED,7764,Staten Island,Wood Pole,NoAction,Manor Rd,Remove & Install,24,Yes
Un assigned,1559,02/12/2019,,,WO CREATED,8003,Staten Island,Wood Pole,NoAction,Hunter Av,Remove & Install,30,Yes
Un assigned,1556,02/12/2019,,,WO CREATED,7771,Staten Island,Wood Pole,NoAction,Manor Rd,Remove & Install,24,Yes
Un assigned,1559,02/12/2019,,,WO CREATED,8003,Staten Island,Wood Pole,NoAction,Cascade St,Remove & Install,30,Yes
B-1004,269,07/09/2018,07/11/2018,11/27/2018,COMPLETED APPROVED,20908,Manhattan,Traffic Signal,NoAction,E 13 St,NoAction,24,No
Un assigned,1560,02/12/2019,,,WO CREATED,6514,Staten Island,Wood Pole,NoAction,Heberton Av,Install,36,Yes
Un assigned,1560,02/12/2019,,,WO CREATED,6514,Staten Island,Wood Pole,NoAction,Clinton Pl,Install,30,Yes
Un assigned,1557,02/12/2019,,,WO CREATED,6084,Staten Island,Pipe,NoAction,Willowbrook Road,Remove & Install,30,Yes
B-1004,269,07/09/2018,07/11/2018,11/27/2018,COMPLETED APPROVED,20908,Manhattan,Traffic Signal,NoAction,1 Av,NoAction,24,No
Un assigned,1555,02/12/2019,,,WO CREATED,7771,Staten Island,Light Pole,NoAction,Manor Rd,Remove & Install,24,Yes
Un assigned,1554,02/12/2019,,,WO CREATED,5795,Staten Island,Wood Pole,NoAction,Melba St,Remove & Install,24,Yes
Un assigned,685,10/22/2018,,,WO CREATED,30065,Queens,Traffic Signal,NoAction,Seneca Av,Remove & Install,30,Yes
B-1004,74,06/13/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,59883,Queens,Light Pole,NoAction,48 Av,NoAction,24,No
B-1004,75,06/13/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,59884,Queens,Light Pole,NoAction,48 Av,NoAction,24,No
B-1004,200,06/22/2018,07/11/2018,01/10/2019,COMPLETED APPROVED,7585,Staten Island,Pipe,NoAction,Roma Av,Remove & Install,24,Yes
B-1004,274,07/09/2018,07/11/2018,01/16/2019,COMPLETED APPROVED,39481,Queens,Pipe,NoAction,Caney Ln,Remove & Install,24,Yes
Un assigned,665,10/19/2018,,,WO CREATED,29964,Queens,Pipe,Install,Cooper Av,Install,30,Yes
B-1004,74,06/13/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,59883,Queens,Light Pole,NoAction,213 St,NoAction,24,No
B-1004,274,07/09/2018,07/11/2018,01/16/2019,COMPLETED APPROVED,39481,Queens,Pipe,NoAction,139 Av,Remove & Install,24,Yes
B-1004,75,06/13/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,59884,Queens,Light Pole,NoAction,213 St,NoAction,24,No
B-1004,109,06/20/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37541,Queens,Light Pole,NoAction,Sayres Av,Remove & Install,30,Yes
B-1004,200,06/22/2018,07/11/2018,01/10/2019,COMPLETED APPROVED,7585,Staten Island,Pipe,NoAction,Beacon Pl,Remove & Install,30,Yes
B-1004,109,06/20/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37541,Queens,Light Pole,NoAction,175 St,Remove & Install,24,Yes
Un assigned,1564,07/13/2019,,,WO CREATED,7495,Staten Island,Wood Pole,NoAction,Ina St,Remove & Install,24,Yes
Un assigned,1569,07/13/2019,,,WO CREATED,7497,Staten Island,Pipe,NoAction,Cuba Av,Remove & Install,24,Yes
Un assigned,1604,07/18/2019,,,WO CREATED,43337,Manhattan,Traffic Signal,NoAction,Edgecombe Avenue,Install,30,Yes
Un assigned,1567,07/13/2019,,,WO CREATED,7496,Staten Island,Pipe,Remove,Cuba Av,Remove,24,No
Un assigned,1563,07/13/2019,,,WO CREATED,7764,Staten Island,Pipe,Remove,Harold St,Remove,30,No
Un assigned,1606,07/18/2019,,,WO CREATED,43447,Manhattan,Light Pole,NoAction,Edgecombe Avenue,Remove,30,No
Un assigned,1605,07/18/2019,,,WO CREATED,43447,Manhattan,Light Pole,NoAction,W 159 St,Remove & Install,24,Yes
Un assigned,1567,07/13/2019,,,WO CREATED,7496,Staten Island,Pipe,Remove,Ina St,Remove,24,No
Un assigned,1570,07/13/2019,,,WO CREATED,7498,Staten Island,Wood Pole,NoAction,Weed Av,Remove & Install,24,Yes
Un assigned,1562,07/13/2019,,,WO CREATED,7764,Staten Island,Traffic Signal,NoAction,Manor Rd,Remove & Install,24,Yes
Un assigned,1566,07/13/2019,,,WO CREATED,7496,Staten Island,Wood Pole,NoAction,Ina St,Install,24,Yes
Un assigned,1604,07/18/2019,,,WO CREATED,43337,Manhattan,Traffic Signal,NoAction,W 158 St,Install,24,Yes
Un assigned,1603,07/18/2019,,,WO CREATED,43337,Manhattan,Traffic Signal,NoAction,W 158 St,Remove & Install,24,Yes
Un assigned,1569,07/13/2019,,,WO CREATED,7497,Staten Island,Pipe,NoAction,Celtic Pl,Remove & Install,30,Yes
Un assigned,1566,07/13/2019,,,WO CREATED,7496,Staten Island,Wood Pole,NoAction,Cuba Av,Install,24,Yes
Un assigned,1606,07/18/2019,,,WO CREATED,43447,Manhattan,Light Pole,NoAction,W 159 St,Remove,24,No
Un assigned,1565,07/13/2019,,,WO CREATED,7495,Staten Island,Pipe,NoAction,Titus Av,Remove & Install,24,Yes
Un assigned,1565,07/13/2019,,,WO CREATED,7495,Staten Island,Pipe,NoAction,Ina St,Install,24,Yes
Un assigned,1561,07/13/2019,,,WO CREATED,7762,Staten Island,Light Pole,NoAction,Elvin St,Install,24,Yes
Un assigned,1563,07/13/2019,,,WO CREATED,7764,Staten Island,Pipe,Remove,Manor Rd,Remove,24,No
Un assigned,1561,07/13/2019,,,WO CREATED,7762,Staten Island,Light Pole,NoAction,Harold St,Install,30,Yes
Un assigned,1564,07/13/2019,,,WO CREATED,7495,Staten Island,Wood Pole,NoAction,Titus Av,Remove & Install,24,Yes
Un assigned,1568,07/13/2019,,,WO CREATED,7497,Staten Island,Wood Pole,NoAction,Cuba Av,Install,24,Yes
Un assigned,1568,07/13/2019,,,WO CREATED,7497,Staten Island,Wood Pole,NoAction,Celtic Pl,Install,30,Yes
Un assigned,1605,07/18/2019,,,WO CREATED,43447,Manhattan,Light Pole,NoAction,Edgecombe Avenue,Remove & Install,30,Yes
Un assigned,1562,07/13/2019,,,WO CREATED,7764,Staten Island,Traffic Signal,NoAction,Ocean Ter,Remove & Install,30,Yes
Un assigned,1603,07/18/2019,,,WO CREATED,43337,Manhattan,Traffic Signal,NoAction,Edgecombe Avenue,Remove & Install,30,Yes
Un assigned,1570,07/13/2019,,,WO CREATED,7498,Staten Island,Wood Pole,NoAction,Celtic Pl,Remove & Install,30,Yes
Un assigned,1702,08/26/2019,,,WO CREATED,9945,Staten Island,Pipe,Remove & Replace,Beverly Rd,Remove & Install,30,Yes
Un assigned,1700,08/26/2019,,,WO CREATED,8445,Staten Island,Wood Pole,NoAction,Urbana St,Install,30,Yes
Un assigned,1702,08/26/2019,,,WO CREATED,9945,Staten Island,Pipe,Remove & Replace,Radcliff Rd,Remove & Install,36,Yes
Un assigned,1613,08/24/2019,,,WO CREATED,7535,Staten Island,Pipe,Install,Marine Way,Install,30,Yes
Un assigned,1701,08/26/2019,,,WO CREATED,8445,Staten Island,Pipe,NoAction,Urbana St,Remove & Install,30,Yes
Un assigned,1613,08/24/2019,,,WO CREATED,7535,Staten Island,Pipe,Install,Finley Av,Install,30,Yes
Un assigned,1700,08/26/2019,,,WO CREATED,8445,Staten Island,Wood Pole,NoAction,Durgess St,Install,30,Yes
Un assigned,1701,08/26/2019,,,WO CREATED,8445,Staten Island,Pipe,NoAction,Durgess St,Remove & Install,30,Yes
B-1010,1574,07/13/2019,09/23/2019,,W/CONTRACTOR,10008,Staten Island,Pipe,Remove,Cedar Av,NoAction,24,No
B-1010,366,08/22/2018,09/23/2019,,W/CONTRACTOR,10909,Staten Island,Wood Pole,NoAction,Bay St,NoAction,24,No
B-1010,1574,07/13/2019,09/23/2019,,W/CONTRACTOR,10008,Staten Island,Pipe,Remove,Sand Ln,Remove,24,No
B-1010,1588,07/13/2019,09/23/2019,,W/CONTRACTOR,10230,Staten Island,Wood Pole,NoAction,Tompkins Av,NoAction,36,No
B-1010,1573,07/13/2019,09/23/2019,,W/CONTRACTOR,10008,Staten Island,Wood Pole,NoAction,Sand Ln,Remove & Install,24,Yes
B-1010,1609,07/24/2019,09/23/2019,,W/CONTRACTOR,7542,Staten Island,Wood Pole,NoAction,New Dorp Ln,NoAction,36,No
B-1010,366,08/22/2018,09/23/2019,,W/CONTRACTOR,10909,Staten Island,Wood Pole,NoAction,Edgewater Street,NoAction,30,No
B-1010,1581,07/13/2019,09/23/2019,,W/CONTRACTOR,10053,Staten Island,Wood Pole,NoAction,Sand Ln,NoAction,24,No
B-1010,1585,07/13/2019,09/23/2019,,W/CONTRACTOR,10082,Staten Island,Wood Pole,NoAction,Hastings St,NoAction,36,No
B-1010,360,08/22/2018,09/23/2019,,W/CONTRACTOR,10898,Staten Island,Wood Pole,NoAction,Bay St,NoAction,24,No
B-1010,1609,07/24/2019,09/23/2019,,W/CONTRACTOR,7542,Staten Island,Wood Pole,NoAction,Winham Av,NoAction,30,No
B-1010,1588,07/13/2019,09/23/2019,,W/CONTRACTOR,10230,Staten Island,Wood Pole,NoAction,McClean Av,NoAction,30,No
B-1010,360,08/22/2018,09/23/2019,,W/CONTRACTOR,10898,Staten Island,Wood Pole,NoAction,Camden St,NoAction,30,No
B-1010,1581,07/13/2019,09/23/2019,,W/CONTRACTOR,10053,Staten Island,Wood Pole,NoAction,Olympia Blvd,NoAction,36,No
B-1010,1585,07/13/2019,09/23/2019,,W/CONTRACTOR,10082,Staten Island,Wood Pole,NoAction,McClean Av,NoAction,30,No
B-1010,1573,07/13/2019,09/23/2019,,W/CONTRACTOR,10008,Staten Island,Wood Pole,NoAction,Cedar Av,Remove & Install,24,Yes
B-1010,1682,08/26/2019,09/23/2019,,REASSIGN CONTRACTOR,6100,Staten Island,Pipe,NoAction,Bellhaven Place,NoAction,30,No
B-1010,1682,08/26/2019,09/23/2019,,REASSIGN CONTRACTOR,6100,Staten Island,Pipe,NoAction,Decatur Av,NoAction,30,No
B-1010,1714,08/26/2019,09/23/2019,,REASSIGN CONTRACTOR,10714,Staten Island,Pipe,NoAction,Donley Av,NoAction,30,No
B-1010,1714,08/26/2019,09/23/2019,,REASSIGN CONTRACTOR,10714,Staten Island,Pipe,NoAction,Hylan Blvd,NoAction,30,No
B-1010,1660,08/24/2019,09/23/2019,11/06/2019,COMPLETED APPROVED,11290,Staten Island,Wood Pole,NoAction,Hannah St,Remove & Install,30,Yes
B-1010,1612,07/25/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,7489,Staten Island,Wood Pole,NoAction,Ebbitts St,Install,30,Yes
B-1010,1637,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10700,Staten Island,Wood Pole,NoAction,Wave St,Remove & Install,24,Yes
B-1010,1641,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10817,Staten Island,Wood Pole,NoAction,Sands St,Remove & Install,24,Yes
B-1010,1615,08/24/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,9936,Staten Island,Wood Pole,NoAction,Linwood Av,Remove & Install,30,Yes
B-1010,1670,08/24/2019,09/23/2019,11/06/2019,COMPLETED APPROVED,11303,Staten Island,Light Pole,NoAction,Slosson Ter,Remove & Install,36,Yes
B-1010,1677,08/24/2019,09/23/2019,11/08/2019,COMPLETED APPROVED,6098,Staten Island,Wood Pole,NoAction,Bellhaven Place,Install,30,Yes
B-1010,1599,07/13/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,7377,Staten Island,Wood Pole,NoAction,New Dorp Ln,Remove & Install,36,Yes
B-1010,1641,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10817,Staten Island,Wood Pole,NoAction,Bay St,Remove & Install,24,Yes
B-1010,1617,08/24/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10074,Staten Island,Pipe,NoAction,Wallace Av,Remove & Install,30,Yes
B-1010,1627,08/24/2019,09/23/2019,11/04/2019,COMPLETED APPROVED,10990,Staten Island,Wood Pole,NoAction,Bay St,Remove & Install,24,Yes
B-1010,1647,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10816,Staten Island,Wood Pole,NoAction,Prospect St,Install,36,Yes
B-1010,309,07/18/2018,09/23/2019,11/03/2019,COMPLETED APPROVED,7537,Staten Island,Pipe,NoAction,Hett Av,Remove & Install,24,Yes
B-1010,1671,08/24/2019,09/23/2019,11/07/2019,COMPLETED APPROVED,6115,Staten Island,Pipe,NoAction,Home Pl,Remove & Install,24,Yes
B-1010,1582,07/13/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10006,Staten Island,Wood Pole,NoAction,Sand Ln,Remove & Install,24,Yes
B-1010,310,07/18/2018,09/23/2019,11/03/2019,COMPLETED APPROVED,7537,Staten Island,Wood Pole,NoAction,Hett Av,Install,24,Yes
B-1010,1576,07/13/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,10011,Staten Island,Light Pole,NoAction,Hylan Blvd,Remove & Install,30,Yes
B-1010,1642,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10817,Staten Island,Wood Pole,NoAction,Bay St,Install,24,Yes
B-1010,1618,08/24/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10080,Staten Island,Wood Pole,NoAction,Major Av,Remove & Install,24,Yes
B-1010,1571,07/13/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,9814,Staten Island,Wood Pole,NoAction,Norway Av,Install,30,Yes
B-1010,1572,07/13/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,9814,Staten Island,Wood Pole,NoAction,Kermit Av,Remove & Install,30,Yes
B-1010,1614,08/24/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,9936,Staten Island,Wood Pole,NoAction,Major Av,Remove & Install,24,Yes
B-1010,1616,08/24/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10074,Staten Island,Wood Pole,NoAction,Major Av,Remove & Install,24,Yes
B-1010,1653,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10827,Staten Island,Pipe,NoAction,Bay St,Remove & Install,24,Yes
B-1010,1713,08/26/2019,09/23/2019,11/08/2019,COMPLETED APPROVED,10714,Staten Island,Wood Pole,NoAction,Hylan Blvd,Remove & Install,30,Yes
B-1010,1725,08/26/2019,09/23/2019,11/08/2019,COMPLETED APPROVED,6208,Staten Island,Wood Pole,NoAction,Woodward Av,Remove & Install,36,Yes
B-1010,309,07/18/2018,09/23/2019,11/03/2019,COMPLETED APPROVED,7537,Staten Island,Pipe,NoAction,Marine Way,Remove & Install,30,Yes
B-1010,364,08/22/2018,09/23/2019,11/06/2019,COMPLETED APPROVED,10909,Staten Island,Traffic Signal,NoAction,Edgewater Street,Install,30,Yes
B-1010,1724,08/26/2019,09/23/2019,11/09/2019,COMPLETED APPROVED,5152,Staten Island,Wood Pole,NoAction,Hitchcock Avenue,Remove & Install,30,Yes
B-1010,1621,08/24/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10087,Staten Island,Pipe,NoAction,Major Av,Remove & Install,24,Yes
B-1010,1631,08/24/2019,09/23/2019,11/04/2019,COMPLETED APPROVED,11028,Staten Island,Wood Pole,NoAction,Bay St,Install,24,Yes
B-1010,1598,07/13/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,7377,Staten Island,Pipe,NoAction,New Dorp Ln,Remove,36,No
B-1010,1590,07/13/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,7374,Staten Island,Pipe,Remove,New Dorp Ln,Remove,36,No
B-1010,1589,07/13/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,7374,Staten Island,Wood Pole,NoAction,New Dorp Ln,Remove & Install,36,Yes
B-1010,1579,07/13/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10015,Staten Island,Wood Pole,NoAction,Major Av,Remove & Install,24,Yes
B-1010,1649,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10825,Staten Island,Wood Pole,NoAction,William St,Install,30,Yes
B-1010,1618,08/24/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10080,Staten Island,Wood Pole,NoAction,Hastings St,Remove & Install,36,Yes
B-1010,1651,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10826,Staten Island,Wood Pole,NoAction,Bay St,Install,24,Yes
B-1010,1689,08/26/2019,09/23/2019,11/07/2019,COMPLETED APPROVED,6127,Staten Island,Wood Pole,NoAction,Levit Av,Remove & Install,24,Yes
B-1010,1654,08/24/2019,09/23/2019,11/06/2019,COMPLETED APPROVED,10828,Staten Island,Wood Pole,NoAction,Bay St,Remove & Install,24,Yes
B-1010,1686,08/26/2019,09/23/2019,11/07/2019,COMPLETED APPROVED,6117,Staten Island,Wood Pole,NoAction,Watchogue Road,Install,30,Yes
B-1010,1578,07/13/2019,09/23/2019,11/09/2019,COMPLETED APPROVED,10015,Staten Island,Pipe,NoAction,Major Av,Install,24,Yes
B-1010,1582,07/13/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10006,Staten Island,Wood Pole,NoAction,Theresa Puma Way,Remove & Install,36,Yes
B-1010,1715,08/26/2019,09/23/2019,11/06/2019,COMPLETED APPROVED,10854,Staten Island,Pipe,NoAction,Maryland Av,NoAction,36,No
B-1010,1718,08/26/2019,09/23/2019,11/08/2019,COMPLETED APPROVED,10923,Staten Island,Wood Pole,NoAction,Wadsworth Terrace,Remove & Install,30,Yes
B-1010,1684,08/26/2019,09/23/2019,11/07/2019,COMPLETED APPROVED,6116,Staten Island,Pipe,NoAction,Eagle Rd,Remove & Install,24,Yes
B-1010,1597,07/13/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,7371,Staten Island,Wood Pole,NoAction,10 St,Remove,24,No
B-1010,1650,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10826,Staten Island,Wood Pole,NoAction,Baltic St,Remove & Install,30,Yes
B-1010,1634,08/24/2019,09/23/2019,11/04/2019,COMPLETED APPROVED,11066,Staten Island,Wood Pole,NoAction,Bay St,Remove & Install,24,Yes
B-1010,1723,08/26/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,5152,Staten Island,Wood Pole,NoAction,Richmond Rd,Install,36,Yes
B-1010,1625,08/24/2019,09/23/2019,11/04/2019,COMPLETED APPROVED,10983,Staten Island,Pipe,NoAction,Church Ln,Remove & Install,30,Yes
B-1010,1640,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10799,Staten Island,Wood Pole,NoAction,Union Pl,Remove & Install,24,Yes
B-1010,1695,08/26/2019,09/23/2019,11/07/2019,COMPLETED APPROVED,6133,Staten Island,Wood Pole,NoAction,Vedder Av,Install,30,Yes
B-1010,1657,08/24/2019,09/23/2019,11/04/2019,COMPLETED APPROVED,10899,Staten Island,Wood Pole,NoAction,Willow Av,Remove & Install,30,Yes
B-1010,1711,08/26/2019,09/23/2019,11/08/2019,COMPLETED APPROVED,6214,Staten Island,Pipe,NoAction,Caswell Av,Remove & Install,30,Yes
B-1010,1643,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10800,Staten Island,Wood Pole,NoAction,Cross St,Remove & Install,24,Yes
B-1010,1614,08/24/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,9936,Staten Island,Wood Pole,NoAction,Linwood Av,Remove & Install,30,Yes
B-1010,1712,08/26/2019,09/23/2019,11/08/2019,COMPLETED APPROVED,6214,Staten Island,Pipe,NoAction,Caswell Av,Install,30,Yes
B-1010,1590,07/13/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,7374,Staten Island,Pipe,Remove,8 St,Remove,24,No
B-1010,1646,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10816,Staten Island,Wood Pole,NoAction,Bay St,Remove & Install,24,Yes
B-1010,1593,07/13/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,7566,Staten Island,Other,NoAction,Hylan Pl,Remove,24,No
B-1010,1689,08/26/2019,09/23/2019,11/07/2019,COMPLETED APPROVED,6127,Staten Island,Wood Pole,NoAction,Devens St,Remove & Install,30,Yes
B-1010,1575,07/13/2019,09/23/2019,11/03/2019,COMPLETED APPROVED,10011,Staten Island,Traffic Signal,NoAction,Hylan Blvd,Remove & Install,30,Yes
B-1010,1679,08/24/2019,09/23/2019,11/08/2019,COMPLETED APPROVED,6099,Staten Island,Wood Pole,NoAction,Stewart Av,Remove & Install,30,Yes
B-1010,1718,08/26/2019,09/23/2019,11/08/2019,COMPLETED APPROVED,10923,Staten Island,Wood Pole,NoAction,Tompkins Av,Remove & Install,36,Yes
B-1010,1579,07/13/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10015,Staten Island,Wood Pole,NoAction,Sand Ln,Remove & Install,24,Yes
B-1010,1587,07/13/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10230,Staten Island,Pipe,NoAction,McClean Av,Remove & Install,30,Yes
B-1010,1621,08/24/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10087,Staten Island,Pipe,NoAction,Florida Av,Remove & Install,30,Yes
B-1010,1669,08/24/2019,09/23/2019,11/06/2019,COMPLETED APPROVED,11303,Staten Island,Light Pole,NoAction,Bay St,Install,24,Yes
B-1010,1652,08/24/2019,09/23/2019,11/05/2019,COMPLETED APPROVED,10827,Staten Island,Pipe,NoAction,Bay St,Remove & Install,24,Yes
B-1010,1577,07/13/2019,09/23/2019,11/09/2019,COMPLETED APPROVED,10011,Staten Island,Traffic Signal,NoAction,Hylan Blvd,Remove & Install,30,Yes
B-1010,1688,08/26/2019,09/23/2019,11/07/2019,COMPLETED APPROVED,6127,Staten Island,Light Pole,NoAction,Levit Av,Remove & Install,24,Yes
B-1010,1711,08/26/2019,09/23/2019,11/08/2019,COMPLETED APPROVED,6214,Staten Island,Pipe,NoAction,Bryson Av,Install,30,Yes
B-1010,1671,08/24/2019,09/23/2019,11/07/2019,COMPLETED APPROVED,6115,Staten Island,Pipe,NoAction,Levit Av,Remove & Install,24,Yes
B-1010,1624,08/24/2019,09/23/2019,11/02/2019,COMPLETED APPROVED,10190,Staten Island,Wood Pole,NoAction,Major Av,Install,24,Yes
B-1010,1632,08/24/2019,09/23/2019,11/04/2019,COMPLETED APPROVED,11029,Staten Island,Wood Pole,NoAction,Bay St,Remove & Install,24,Yes
B-1010,1664,08/24/2019,09/23/2019,11/06/2019,COMPLETED APPROVED,11293,Staten Island,Wood Pole,NoAction,Bay St,Install,24,Yes
