the_geom,GRIDS_INDE,TILE_NAME,DELIVERY_A,SHAPE_AREA,SHAPE_LEN
"MULTIPOLYGON (((-97.86101911410388 30.515856101265815, -97.84514398890829 30.515549597189143, -97.84549908338067 30.501804949848015, -97.86137194450221 30.50211141020967, -97.86101911410388 30.515856101265815)))",118,075160,9,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.79788111260733 30.500873801683042, -97.79751922617436 30.51461831619988, -97.78164451135207 30.51430396634046, -97.78200866168382 30.500559496658134, -97.79788111260733 30.500873801683042)))",119,095160,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.78164451135207 30.51430396634046, -97.76576989943507 30.51398765505723, -97.76613631362125 30.50024323048928, -97.78200866168382 30.500559496658134, -97.78164451135207 30.51430396634046)))",120,100160,4,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.74989539315206 30.513669382411052, -97.75026407114777 30.499925003237337, -97.76613631362125 30.50024323048928, -97.76576989943507 30.51398765505723, -97.74989539315206 30.513669382411052)))",121,105160,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.73402099106538 30.513349148379625, -97.73439193282574 30.499604814880037, -97.75026407114777 30.499925003237337, -97.74989539315206 30.513669382411052, -97.73402099106538 30.513349148379625)))",122,110160,4,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.73402099106538 30.513349148379625, -97.71814669590367 30.513026953024486, -97.71851990138322 30.499282665478873, -97.73439193282574 30.499604814880037, -97.73402099106538 30.513349148379625)))",123,115160,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.71814669590367 30.513026953024486, -97.70227250622924 30.512702796323076, -97.70264797538253 30.498958555011306, -97.71851990138322 30.499282665478873, -97.71814669590367 30.513026953024486)))",124,120160,4,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.60741869477783 30.496972711437255, -97.60702964455514 30.51071666946875, -97.59115621969465 30.51037878407463, -97.59154753326413 30.496634874236058, -97.60741869477783 30.496972711437255)))",125,155160,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.59115621969465 30.51037878407463, -97.57528290548419 30.510038937494972, -97.57567648235283 30.49629507612916, -97.59154753326413 30.496634874236058, -97.59115621969465 30.51037878407463)))",126,160160,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.57528290548419 30.510038937494972, -97.55940970465196 30.50969712979512, -97.55980554477154 30.49595331718196, -97.57567648235283 30.49629507612916, -97.57528290548419 30.510038937494972)))",127,165160,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.13153969590785 30.493275762970395, -98.13122545085808 30.507021155004583, -98.11535096708197 30.506748037817047, -98.1156674762549 30.493002684744603, -98.13153969590785 30.493275762970395)))",128,990155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.09947657261057 30.506472959110223, -98.09979534586819 30.492727645279434, -98.1156674762549 30.493002684744603, -98.11535096708197 30.506748037817047, -98.09947657261057 30.506472959110223)))",129,995155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.08360227017302 30.506195918937028, -98.08392330747621 30.4924506446278, -98.09979534586819 30.492727645279434, -98.09947657261057 30.506472959110223, -98.08360227017302 30.506195918937028)))",130,000155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.06772805833171 30.505916917278018, -98.06805135964143 30.492171682770266, -98.08392330747621 30.4924506446278, -98.08360227017302 30.506195918937028, -98.06772805833171 30.505916917278018)))",131,005155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.05185393981566 30.50563595418685, -98.05217950509225 30.491890759760473, -98.06805135964143 30.492171682770266, -98.06772805833171 30.505916917278018, -98.05185393981566 30.50563595418685)))",132,010155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.03597991318726 30.505353029643818, -98.03630774239114 30.49160787557877, -98.05217950509225 30.491890759760473, -98.05185393981566 30.50563595418685, -98.03597991318726 30.505353029643818)))",133,015155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.02010598117548 30.505068143703348, -98.02043607426641 30.49132303027949, -98.03630774239114 30.49160787557877, -98.03597991318726 30.505353029643818, -98.02010598117548 30.505068143703348)))",134,020155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.00423214234266 30.504781296345456, -98.00456449928049 30.491036223842702, -98.02043607426641 30.49132303027949, -98.02010598117548 30.505068143703348, -98.00423214234266 30.504781296345456)))",135,025155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.98835839941769 30.504492487625313, -97.98869302016169 30.490747456323554, -98.00456449928049 30.491036223842702, -98.00423214234266 30.504781296345456, -97.98835839941769 30.504492487625313)))",136,030155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.97248475096292 30.50420171752263, -97.97282163547237 30.49045672770182, -97.98869302016169 30.490747456323554, -97.98835839941769 30.504492487625313, -97.97248475096292 30.50420171752263)))",137,035155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.95661119970717 30.503908986093364, -97.95695034794078 30.490164038033374, -97.97282163547237 30.49045672770182, -97.97248475096292 30.50420171752263, -97.95661119970717 30.503908986093364)))",138,040155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.94073774421275 30.503614293316947, -97.94107915612923 30.48986938729772, -97.95695034794078 30.490164038033374, -97.95661119970717 30.503908986093364, -97.94073774421275 30.503614293316947)))",139,045155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.9248643872084 30.503317639250113, -97.92520806276592 30.489572775551526, -97.94107915612923 30.48986938729772, -97.94073774421275 30.503614293316947, -97.9248643872084 30.503317639250113)))",140,050155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.90899112725644 30.50301902387201, -97.90933706641314 30.489274202773988, -97.92520806276592 30.489572775551526, -97.9248643872084 30.503317639250113, -97.90899112725644 30.50301902387201)))",141,055155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.89311796708552 30.502718447240074, -97.89346616979901 30.48897366902251, -97.90933706641314 30.489274202773988, -97.90899112725644 30.50301902387201, -97.89311796708552 30.502718447240074)))",142,060155,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.8772449052579 30.50241590933322, -97.87759537148584 30.48867117427606, -97.89346616979901 30.48897366902251, -97.89311796708552 30.502718447240074, -97.8772449052579 30.50241590933322)))",143,065155,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.86137194450221 30.50211141020967, -97.86172467420162 30.488366718592744, -97.87759537148584 30.48867117427606, -97.8772449052579 30.50241590933322, -97.86137194450221 30.50211141020967)))",144,070155,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.84549908338067 30.501804949848015, -97.84585407650864 30.4880603019513, -97.86172467420162 30.488366718592744, -97.86137194450221 30.50211141020967, -97.84549908338067 30.501804949848015)))",145,075155,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.8141131866425 30.487441585949014, -97.8137536667879 30.501186145565683, -97.79788111260733 30.500873801683042, -97.79824289575944 30.487129286626274, -97.8141131866425 30.487441585949014)))",146,090155,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.78200866168382 30.500559496658134, -97.78237270808927 30.486815026441132, -97.79824289575944 30.487129286626274, -97.79788111260733 30.500873801683042, -97.78200866168382 30.500559496658134)))",147,095155,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.76613631362125 30.50024323048928, -97.76650262323574 30.486498805391992, -97.78237270808927 30.486815026441132, -97.78200866168382 30.500559496658134, -97.76613631362125 30.50024323048928)))",148,100155,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.75026407114777 30.499925003237337, -97.75063264392641 30.48618062353966, -97.76650262323574 30.486498805391992, -97.76613631362125 30.50024323048928, -97.75026407114777 30.499925003237337)))",149,105155,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.73439193282574 30.499604814880037, -97.73476276872368 30.485860480861817, -97.75063264392641 30.48618062353966, -97.75026407114777 30.499925003237337, -97.73439193282574 30.499604814880037)))",150,110155,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.71851990138322 30.499282665478873, -97.718893000355 30.485538377420088, -97.73476276872368 30.485860480861817, -97.73439193282574 30.499604814880037, -97.71851990138322 30.499282665478873)))",151,115155,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.70264797538253 30.498958555011306, -97.70302333738277 30.485214313191804, -97.718893000355 30.485538377420088, -97.71851990138322 30.499282665478873, -97.70264797538253 30.498958555011306)))",152,120155,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.63954576485057 30.4838984490658, -97.63916135119788 30.497642503129118, -97.62328996833165 30.497308587756493, -97.6236766447807 30.483564581331954, -97.63954576485057 30.4838984490658)))",153,145155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.62328996833165 30.497308587756493, -97.60741869477783 30.496972711437255, -97.60780763397621 30.483228752931424, -97.6236766447807 30.483564581331954, -97.62328996833165 30.497308587756493)))",154,150155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.59154753326413 30.496634874236058, -97.59193873516419 30.482890963928824, -97.60780763397621 30.483228752931424, -97.60741869477783 30.496972711437255, -97.59154753326413 30.496634874236058)))",155,155155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.57567648235283 30.49629507612916, -97.57606994690697 30.482551214300425, -97.59193873516419 30.482890963928824, -97.59154753326413 30.496634874236058, -97.57567648235283 30.49629507612916)))",156,160155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.55980554477154 30.49595331718196, -97.56020127193156 30.482209504111573, -97.57606994690697 30.482551214300425, -97.57567648235283 30.49629507612916, -97.55980554477154 30.49595331718196)))",157,165155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.55980554477154 30.49595331718196, -97.5439347190825 30.495609597370443, -97.54433270880024 30.481865833338347, -97.56020127193156 30.482209504111573, -97.55980554477154 30.49595331718196)))",158,170155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.52846426023999 30.481520202046813, -97.52806400801326 30.49526391676076, -97.51219341012603 30.494916275328627, -97.51259592481303 30.48117261021275, -97.52846426023999 30.481520202046813)))",159,180155,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.51219341012603 30.494916275328627, -97.49632292814826 30.49456667314091, -97.49672770524623 30.480823057903, -97.51259592481303 30.48117261021275, -97.51219341012603 30.494916275328627)))",160,185155,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.1156674762549 30.493002684744603, -98.11598389514086 30.47925733002083, -98.13185385131597 30.47953036928027, -98.13153969590785 30.493275762970395, -98.1156674762549 30.493002684744603)))",161,990150,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.09979534586819 30.492727645279434, -98.10011402819349 30.478982329801937, -98.11598389514086 30.47925733002083, -98.1156674762549 30.493002684744603, -98.09979534586819 30.492727645279434)))",162,995150,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-98.08392330747621 30.4924506446278, -98.08424425320179 30.47870536867652, -98.10011402819349 30.478982329801937, -98.09979534586819 30.492727645279434, -98.08392330747621 30.4924506446278)))",163,000150,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.06805135964143 30.492171682770266, -98.06837456872823 30.47842644662516, -98.08424425320179 30.47870536867652, -98.08392330747621 30.4924506446278, -98.06805135964143 30.492171682770266)))",164,005150,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-98.05217950509225 30.491890759760473, -98.05250497750067 30.47814556370149, -98.06837456872823 30.47842644662516, -98.06805135964143 30.492171682770266, -98.05217950509225 30.491890759760473)))",165,010150,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.03630774239114 30.49160787557877, -98.03663547808159 30.47786271988582, -98.05250497750067 30.47814556370149, -98.05217950509225 30.491890759760473, -98.03630774239114 30.49160787557877)))",166,015150,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-98.02043607426641 30.49132303027949, -98.02076607319871 30.47757791523253, -98.03663547808159 30.47786271988582, -98.03630774239114 30.49160787557877, -98.02043607426641 30.49132303027949)))",167,020150,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.00456449928049 30.491036223842702, -98.00489676141453 30.477291149721697, -98.02076607319871 30.47757791523253, -98.02043607426641 30.49132303027949, -98.00456449928049 30.491036223842702)))",168,025150,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.98869302016169 30.490747456323554, -97.98902754545671 30.47700242340843, -98.00489676141453 30.477291149721697, -98.00456449928049 30.491036223842702, -97.98869302016169 30.490747456323554)))",169,030150,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.97282163547237 30.49045672770182, -97.97315842388768 30.476711736272502, -97.98902754545671 30.47700242340843, -97.98869302016169 30.490747456323554, -97.97282163547237 30.49045672770182)))",170,035150,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.95695034794078 30.490164038033374, -97.95728939943508 30.476419088369827, -97.97315842388768 30.476711736272502, -97.97282163547237 30.49045672770182, -97.95695034794078 30.490164038033374)))",171,040150,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.94107915612923 30.48986938729772, -97.94142047066133 30.47612447967987, -97.95728939943508 30.476419088369827, -97.95695034794078 30.490164038033374, -97.94107915612923 30.48986938729772)))",172,045150,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.92520806276592 30.489572775551526, -97.92555164029396 30.475827910259326, -97.94142047066133 30.47612447967987, -97.94107915612923 30.48986938729772, -97.92520806276592 30.489572775551526)))",173,050150,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.90933706641314 30.489274202773988, -97.90968290689536 30.475529380087355, -97.92555164029396 30.475827910259326, -97.92520806276592 30.489572775551526, -97.90933706641314 30.489274202773988)))",174,055150,9,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.89346616979901 30.48897366902251, -97.893814273193 30.475228889221395, -97.90968290689536 30.475529380087355, -97.90933706641314 30.489274202773988, -97.89346616979901 30.48897366902251)))",175,060150,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.87759537148584 30.48867117427606, -97.87794573774924 30.47492643764039, -97.893814273193 30.475228889221395, -97.89346616979901 30.48897366902251, -97.87759537148584 30.48867117427606)))",176,065150,9,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.86172467420162 30.488366718592744, -97.86207730329153 30.47462202540251, -97.87794573774924 30.47492643764039, -97.87759537148584 30.48867117427606, -97.86172467420162 30.488366718592744)))",177,070150,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.84585407650864 30.4880603019513, -97.84620896838214 30.47431565248639, -97.86207730329153 30.47462202540251, -97.86172467420162 30.488366718592744, -97.84585407650864 30.4880603019513)))",178,075150,9,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.73550412321073 30.458371810826495, -97.7358746418903 30.4446274763911, -97.75173773160333 30.444947481998145, -97.75136947410923 30.458691862129168, -97.73550412321073 30.458371810826495)))",269,110140,4,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.7196388790555 30.458049799319785, -97.72001165887521 30.444305510860005, -97.7358746418903 30.4446274763911, -97.73550412321073 30.458371810826495, -97.7196388790555 30.458049799319785)))",270,115140,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.70377374020599 30.45772582758647, -97.7041487811205 30.44398158538234, -97.72001165887521 30.444305510860005, -97.7196388790555 30.458049799319785, -97.70377374020599 30.45772582758647)))",271,120140,4,25000001.7058,20000.0006823
