ENUMBER,CEQR_NUM,the_geom,ULURP_NUM,BOROCODE,TAXBLOCK,TAXLOT,BBL
E-175,05DCP081Q,POINT (-73.79095063397762 40.695636761344396),070314ZMQ,4,10150,51,4101500051
E-175,05DCP081Q,POINT (-73.79091207294444 40.69558395802839),070314ZMQ,4,10150,52,4101500052
E-175,05DCP081Q,POINT (-73.79087588699109 40.695534404471374),070314ZMQ,4,10150,53,4101500053
E-175,05DCP081Q,POINT (-73.79083471311093 40.69547801863406),070314ZMQ,4,10150,54,4101500054
E-175,05DCP081Q,POINT (-73.79077610848366 40.69539776265706),070314ZMQ,4,10150,55,4101500055
E-175,05DCP081Q,POINT (-73.79071916390215 40.69531977986663),070314ZMQ,4,10150,57,4101500057
E-175,05DCP081Q,POINT (-73.79063052820271 40.69519839850246),070314ZMQ,4,10150,59,4101500059
E-175,05DCP081Q,POINT (-73.79059002151952 40.695142926910655),070314ZMQ,4,10150,60,4101500060
E-175,05DCP081Q,POINT (-73.79052535044953 40.695054363316274),070314ZMQ,4,10150,61,4101500061
E-175,05DCP081Q,POINT (-73.79648335992599 40.704422571066196),070314ZMQ,4,10151,1,4101510001
E-175,05DCP081Q,POINT (-73.7960902459548 40.70450410756821),070314ZMQ,4,10151,7,4101510007
E-175,05DCP081Q,POINT (-73.79561575347715 40.704754925464435),070314ZMQ,4,10151,16,4101510016
E-175,05DCP081Q,POINT (-73.79527636175585 40.70476645135384),070314ZMQ,4,10151,21,4101510021
E-175,05DCP081Q,POINT (-73.79532323172879 40.70502644645261),070314ZMQ,4,10151,23,4101510023
E-175,05DCP081Q,POINT (-73.79518868932307 40.70494522751683),070314ZMQ,4,10151,24,4101510024
E-175,05DCP081Q,POINT (-73.7950100705445 40.705131746392674),070314ZMQ,4,10151,25,4101510025
E-175,05DCP081Q,POINT (-73.79478927648525 40.70484884192754),070314ZMQ,4,10151,31,4101510031
E-175,05DCP081Q,POINT (-73.7959641384961 40.7038602813087),070314ZMQ,4,10151,75,4101510075
E-175,05DCP081Q,POINT (-73.79457919812643 40.70533387395392),070314ZMQ,4,10155,1,4101550001
E-175,05DCP081Q,POINT (-73.79411207068222 40.70531272196669),070314ZMQ,4,10155,8,4101550008
E-175,05DCP081Q,POINT (-73.79415530270401 40.705482604698545),070314ZMQ,4,10155,9,4101550009
E-175,05DCP081Q,POINT (-73.79409706118906 40.705505914793584),070314ZMQ,4,10155,10,4101550010
E-175,05DCP081Q,POINT (-73.7939212749196 40.7053408331758),070314ZMQ,4,10155,11,4101550011
E-175,05DCP081Q,POINT (-73.79394341355012 40.70556478470063),070314ZMQ,4,10155,12,4101550012
E-175,05DCP081Q,POINT (-73.79374540236506 40.70529723856951),070314ZMQ,4,10155,16,4101550016
E-175,05DCP081Q,POINT (-73.79374113709954 40.70471267667151),070314ZMQ,4,10155,24,4101550024
E-175,05DCP081Q,POINT (-73.79296443711354 40.70410062475629),070314ZMQ,4,10155,35,4101550035
E-175,05DCP081Q,POINT (-73.79421771560519 40.70505672276348),070314ZMQ,4,10155,123,4101550123
E-175,05DCP081Q,POINT (-73.79395004365287 40.705251639241695),070314ZMQ,4,10155,210,4101550210
E-175,05DCP081Q,POINT (-73.79267444960045 40.70602973144107),070314ZMQ,4,10156,14,4101560014
E-175,05DCP081Q,POINT (-73.79259947188729 40.705737928015076),070314ZMQ,4,10156,17,4101560017
E-175,05DCP081Q,POINT (-73.79321240466408 40.70555736378828),070314ZMQ,4,10156,149,4101560149
E-175,05DCP081Q,POINT (-73.79329483099025 40.69968964006418),070314ZMQ,4,10161,1,4101610001
E-175,05DCP081Q,POINT (-73.79313856432806 40.699775281917546),070314ZMQ,4,10161,3,4101610003
E-175,05DCP081Q,POINT (-73.79296125910045 40.700020361449766),070314ZMQ,4,10161,6,4101610006
E-175,05DCP081Q,POINT (-73.7929534514662 40.699956976391384),070314ZMQ,4,10161,8,4101610008
E-175,05DCP081Q,POINT (-73.79292176024714 40.69991350917084),070314ZMQ,4,10161,9,4101610009
E-175,05DCP081Q,POINT (-73.79289081133129 40.69987106085849),070314ZMQ,4,10161,10,4101610010
E-175,05DCP081Q,POINT (-73.79236963154885 40.69857273590598),070314ZMQ,4,10161,46,4101610046
E-175,05DCP081Q,POINT (-73.7925637415277 40.69883937983737),070314ZMQ,4,10161,52,4101610052
E-175,05DCP081Q,POINT (-73.79259942931938 40.69888840243699),070314ZMQ,4,10161,53,4101610053
E-175,05DCP081Q,POINT (-73.7926519213649 40.69896051027789),070314ZMQ,4,10161,54,4101610054
E-175,05DCP081Q,POINT (-73.79271951178956 40.69905335712486),070314ZMQ,4,10161,56,4101610056
E-175,05DCP081Q,POINT (-73.79278838425608 40.699147964944046),070314ZMQ,4,10161,58,4101610058
E-175,05DCP081Q,POINT (-73.79190433672856 40.70081982511055),070314ZMQ,4,10163,51,4101630051
E-175,05DCP081Q,POINT (-73.7914114934463 40.700990381066866),070314ZMQ,4,10164,38,4101640038
E-175,05DCP081Q,POINT (-73.79148539474883 40.70109258018702),070314ZMQ,4,10164,39,4101640039
E-39,90-087Q,POINT (-73.79067683516848 40.700663331216596),910098 ZMQ,4,10164,46,4101640046
E-39,90-087Q,POINT (-73.79087788726773 40.7016837752138),910098 ZMQ,4,10164,53,4101640053
E-39,90-087Q,POINT (-73.79072803530742 40.7015207015448),910098 ZMQ,4,10164,60,4101640060
E-39,90-087Q,POINT (-73.7906581040951 40.70144010260054),910098 ZMQ,4,10164,61,4101640061
E-39,90-087Q,POINT (-73.79039750497623 40.70113974709176),910098 ZMQ,4,10164,66,4101640066
E-39,90-087Q,POINT (-73.79024724823019 40.70096656646951),910098 ZMQ,4,10164,68,4101640068
E-39,90-087Q,POINT (-73.79010197453222 40.70079912830955),910098 ZMQ,4,10164,72,4101640072
E-39,90-087Q,POINT (-73.79000146751666 40.700683286485614),910098 ZMQ,4,10164,74,4101640074
E-39,90-087Q,POINT (-73.78980773417625 40.70063460853806),910098 ZMQ,4,10164,76,4101640076
E-39,90-087Q,POINT (-73.78990914217636 40.70048807103807),910098 ZMQ,4,10164,79,4101640079
E-39,90-087Q,POINT (-73.78977271081452 40.700344468101356),910098 ZMQ,4,10164,80,4101640080
E-39,90-087Q,POINT (-73.78961355136366 40.70017578554719),910098 ZMQ,4,10164,84,4101640084
E-39,90-087Q,POINT (-73.7892880054643 40.700128161543326),910098 ZMQ,4,10164,89,4101640089
E-39,90-087Q,POINT (-73.78921849977102 40.70001503229056),910098 ZMQ,4,10164,90,4101640090
E-39,90-087Q,POINT (-73.78935439825122 40.699880691960786),910098 ZMQ,4,10164,95,4101640095
E-39,90-087Q,POINT (-73.78965385988447 40.699845509912),910098 ZMQ,4,10164,97,4101640097
E-39,90-087Q,POINT (-73.7898662873258 40.69966655053038),910098 ZMQ,4,10164,103,4101640103
E-175,05DCP081Q,POINT (-73.79110336633856 40.69684762360004),070314ZMQ,4,10166,1,4101660001
E-175,05DCP081Q,POINT (-73.79138817755526 40.69723636480834),070314ZMQ,4,10166,10,4101660010
E-175,05DCP081Q,POINT (-73.79144974598623 40.69732041248653),070314ZMQ,4,10166,12,4101660012
E-175,05DCP081Q,POINT (-73.79149364947367 40.69738034655899),070314ZMQ,4,10166,13,4101660013
E-175,05DCP081Q,POINT (-73.79153755422603 40.69744027971584),070314ZMQ,4,10166,15,4101660015
E-175,05DCP081Q,POINT (-73.79157676413308 40.69749380529447),070314ZMQ,4,10166,16,4101660016
E-175,05DCP081Q,POINT (-73.791616278069 40.69754774474602),070314ZMQ,4,10166,17,4101660017
E-175,05DCP081Q,POINT (-73.79166926777359 40.69762007908111),070314ZMQ,4,10166,18,4101660018
E-175,05DCP081Q,POINT (-73.79171722686115 40.697685549567716),070314ZMQ,4,10166,20,4101660020
E-175,05DCP081Q,POINT (-73.79189377986467 40.697926558555594),070314ZMQ,4,10166,125,4101660125
E-175,05DCP081Q,POINT (-73.79192976217433 40.69797567645696),070314ZMQ,4,10166,126,4101660126
E-39,90-087Q,POINT (-73.78889954097782 40.69890236512574),910098 ZMQ,4,10170,23,4101700023
E-39,90-087Q,POINT (-73.7887196515279 40.69931950920528),910098 ZMQ,4,10170,50,4101700050
E-39,90-087Q,POINT (-73.78780933484751 40.69877566247859),910098 ZMQ,4,10170,60,4101700060
E-39,90-087Q,POINT (-73.78774607876797 40.69871543107045),910098 ZMQ,4,10170,62,4101700062
E-39,90-087Q,POINT (-73.78769265257988 40.69866455699973),910098 ZMQ,4,10170,64,4101700064
E-39,90-087Q,POINT (-73.78763500814932 40.69860966963036),910098 ZMQ,4,10170,65,4101700065
E-39,90-087Q,POINT (-73.78757989645396 40.698557192181305),910098 ZMQ,4,10170,66,4101700066
E-39,90-087Q,POINT (-73.78747872293454 40.698400470703604),910098 ZMQ,4,10170,67,4101700067
E-39,90-087Q,POINT (-73.78803521472112 40.69821366301468),910098 ZMQ,4,10170,74,4101700074
E-39,90-087Q,POINT (-73.7881069350997 40.69856241501507),910098 ZMQ,4,10170,140,4101700140
E-39,90-087Q,POINT (-73.78801421684798 40.698601721051844),910098 ZMQ,4,10170,141,4101700141
E-39,90-087Q,POINT (-73.78787478853103 40.69859855189773),910098 ZMQ,4,10170,142,4101700142
E-175,05DCP081Q,POINT (-73.79031662975925 40.6957584688737),070314ZMQ,4,10171,13,4101710013
E-175,05DCP081Q,POINT (-73.79039023705883 40.69585922831962),070314ZMQ,4,10171,14,4101710014
E-175,05DCP081Q,POINT (-73.79046577662692 40.695962634246605),070314ZMQ,4,10171,17,4101710017
E-175,05DCP081Q,POINT (-73.79051390597226 40.69602851619766),070314ZMQ,4,10171,18,4101710018
E-175,05DCP081Q,POINT (-73.79056115302842 40.69609318983203),070314ZMQ,4,10171,20,4101710020
E-175,05DCP081Q,POINT (-73.7906131184122 40.69616432332077),070314ZMQ,4,10171,21,4101710021
E-175,05DCP081Q,POINT (-73.79066416264178 40.69623419528912),070314ZMQ,4,10171,23,4101710023
E-175,05DCP081Q,POINT (-73.79075787751627 40.69636247928602),070314ZMQ,4,10171,25,4101710025
E-175,05DCP081Q,POINT (-73.79084319645501 40.69647926547861),070314ZMQ,4,10171,28,4101710028
E-175,05DCP081Q,POINT (-73.7908782625778 40.696527268118416),070314ZMQ,4,10171,29,4101710029
E-175,05DCP081Q,POINT (-73.79091333112017 40.6965752698511),070314ZMQ,4,10171,30,4101710030
E-175,05DCP081Q,POINT (-73.78710723467637 40.69807117093859),070314ZMQ,4,10176,8,4101760008
E-175,05DCP081Q,POINT (-73.7870570916748 40.69776913009851),070314ZMQ,4,10176,12,4101760012
E-175,05DCP081Q,POINT (-73.78594452831487 40.69735037275006),070314ZMQ,4,10178,125,4101780125
E-175,05DCP081Q,POINT (-73.78541488830864 40.697506838837825),070314ZMQ,4,10179,1,4101790001
E-175,05DCP081Q,POINT (-73.78475479838218 40.69713691553906),070314ZMQ,4,10180,1,4101800001
E-175,05DCP081Q,POINT (-73.78295316422273 40.695643359360616),070314ZMQ,4,10197,24,4101970024
E-175,05DCP081Q,POINT (-73.78271237189973 40.69544158038049),070314ZMQ,4,10197,34,4101970034
E-175,05DCP081Q,POINT (-73.78264426566902 40.69535120932823),070314ZMQ,4,10197,35,4101970035
E-175,05DCP081Q,POINT (-73.7920805501978 40.706218835239575),070314ZMQ,4,10209,2,4102090002
E-175,05DCP081Q,POINT (-73.78439254624205 40.70618025440441),070314ZMQ,4,10219,161,4102190161
E-175,05DCP081Q,POINT (-73.78436729829257 40.70611856061631),070314ZMQ,4,10219,162,4102190162
E-175,05DCP081Q,POINT (-73.7902579318287 40.70228848446073),070314ZMQ,4,10221,7,4102210007
E-175,05DCP081Q,POINT (-73.7895052939181 40.70278802884559),070314ZMQ,4,10222,13,4102220013
E-175,05DCP081Q,POINT (-73.78945473209016 40.702837334984444),070314ZMQ,4,10222,14,4102220014
E-175,05DCP081Q,POINT (-73.78939293369713 40.70286458855723),070314ZMQ,4,10222,15,4102220015
E-175,05DCP081Q,POINT (-73.78933040215243 40.70289017750494),070314ZMQ,4,10222,16,4102220016
E-175,05DCP081Q,POINT (-73.78889828277596 40.70300279386929),070314ZMQ,4,10223,10,4102230010
E-175,05DCP081Q,POINT (-73.78877387601487 40.70304267364445),070314ZMQ,4,10223,12,4102230012
E-175,05DCP081Q,POINT (-73.78868943103518 40.7030697447981),070314ZMQ,4,10223,13,4102230013
E-175,05DCP081Q,POINT (-73.78851053509479 40.703098522658216),070314ZMQ,4,10223,14,4102230014
E-175,05DCP081Q,POINT (-73.78842295393954 40.703212935944485),070314ZMQ,4,10223,16,4102230016
E-175,05DCP081Q,POINT (-73.7892322767943 40.701195955474745),070314ZMQ,4,10225,1,4102250001
E-175,05DCP081Q,POINT (-73.78946032577231 40.70124600650861),070314ZMQ,4,10225,4,4102250004
E-175,05DCP081Q,POINT (-73.7896003445236 40.70130906533011),070314ZMQ,4,10225,7,4102250007
E-175,05DCP081Q,POINT (-73.78970012317426 40.701511094407564),070314ZMQ,4,10225,9,4102250009
E-175,05DCP081Q,POINT (-73.78941800498943 40.70159991864508),070314ZMQ,4,10225,18,4102250018
E-175,05DCP081Q,POINT (-73.78678861262742 40.70367721597076),070314ZMQ,4,10228,8,4102280008
E-175,05DCP081Q,POINT (-73.78667175764272 40.70371407363053),070314ZMQ,4,10228,10,4102280010
E-175,05DCP081Q,POINT (-73.78657308435766 40.703745191688604),070314ZMQ,4,10228,11,4102280011
E-175,05DCP081Q,POINT (-73.78632703855514 40.70382279538742),070314ZMQ,4,10228,15,4102280015
E-175,05DCP081Q,POINT (-73.7862124264858 40.70385894263686),070314ZMQ,4,10228,17,4102280017
E-175,05DCP081Q,POINT (-73.78600671220862 40.70391850850936),070314ZMQ,4,10228,19,4102280019
E-175,05DCP081Q,POINT (-73.78890764363383 40.700543567186045),070314ZMQ,4,10236,1,4102360001
E-175,05DCP081Q,POINT (-73.7889954958175 40.700778051185125),070314ZMQ,4,10236,5,4102360005
E-175,05DCP081Q,POINT (-73.7887264305337 40.700575012055154),070314ZMQ,4,10236,70,4102360070
E-175,05DCP081Q,POINT (-73.78812554352318 40.699992719824444),070314ZMQ,4,10237,1,4102370001
E-175,05DCP081Q,POINT (-73.78844893470124 40.70020433949307),070314ZMQ,4,10237,5,4102370005
E-175,05DCP081Q,POINT (-73.78784150076403 40.699604216122204),070314ZMQ,4,10244,1,4102440001
E-175,05DCP081Q,POINT (-73.78759217176243 40.699637992031924),070314ZMQ,4,10244,9,4102440009
E-175,05DCP081Q,POINT (-73.78682976441989 40.698692139638304),070314ZMQ,4,10244,211,4102440211
E-175,05DCP081Q,POINT (-73.78697941114636 40.698835601275036),070314ZMQ,4,10244,216,4102440216
E-175,05DCP081Q,POINT (-73.78705236626547 40.69891591812353),070314ZMQ,4,10244,217,4102440217
E-175,05DCP081Q,POINT (-73.78725404799444 40.69916088713893),070314ZMQ,4,10244,223,4102440223
E-175,05DCP081Q,POINT (-73.78730334336115 40.699220759825046),070314ZMQ,4,10244,224,4102440224
E-175,05DCP081Q,POINT (-73.78746538279863 40.69936609517557),070314ZMQ,4,10244,225,4102440225
E-175,05DCP081Q,POINT (-73.78493619899844 40.69788203646004),070314ZMQ,4,10253,10,4102530010
E-175,05DCP081Q,POINT (-73.78518097685877 40.69802272989732),070314ZMQ,4,10253,12,4102530012
E-175,05DCP081Q,POINT (-73.78534872914017 40.69808144307967),070314ZMQ,4,10253,15,4102530015
E-175,05DCP081Q,POINT (-73.78547982762609 40.69812732650629),070314ZMQ,4,10253,16,4102530016
E-175,05DCP081Q,POINT (-73.7855920520239 40.69816660446662),070314ZMQ,4,10253,18,4102530018
E-175,05DCP081Q,POINT (-73.78579966325556 40.69823926637023),070314ZMQ,4,10253,21,4102530021
E-175,05DCP081Q,POINT (-73.78626360061355 40.69839591975363),070314ZMQ,4,10253,28,4102530028
E-175,05DCP081Q,POINT (-73.78096450176128 40.694945406026235),070314ZMQ,4,10270,23,4102700023
E-175,05DCP081Q,POINT (-73.78109135776276 40.6948907753778),070314ZMQ,4,10270,25,4102700025
E-175,05DCP081Q,POINT (-73.78057706677755 40.69410377830554),070314ZMQ,4,10280,32,4102800032
E-175,05DCP081Q,POINT (-73.7808547369785 40.69420672390955),070314ZMQ,4,10280,33,4102800033
E-175,05DCP081Q,POINT (-73.78103723633849 40.694440557847244),070314ZMQ,4,10280,39,4102800039
E-175,05DCP081Q,POINT (-73.78082322960728 40.69450105325014),070314ZMQ,4,10280,42,4102800042
E-175,05DCP081Q,POINT (-73.78071417742093 40.69454715812905),070314ZMQ,4,10280,44,4102800044
E-175,05DCP081Q,POINT (-73.78061127090253 40.69459054245603),070314ZMQ,4,10280,45,4102800045
E-175,05DCP081Q,POINT (-73.78059804211786 40.69437670152846),070314ZMQ,4,10280,48,4102800048
E-175,05DCP081Q,POINT (-73.78053679277208 40.69429270622461),070314ZMQ,4,10280,50,4102800050
E-175,05DCP081Q,POINT (-73.78048429227982 40.694220708034),070314ZMQ,4,10280,52,4102800052
E-186,07DCP075Q,POINT (-73.77907665401776 40.69200551487967),070472ZMQ,4,10287,1,4102870001
E-186,07DCP075Q,POINT (-73.77786429778342 40.692392546205795),070472ZMQ,4,10287,62,4102870062
E-186,07DCP075Q,POINT (-73.77863897872018 40.69218477972357),070472ZMQ,4,10287,82,4102870082
E-175,05DCP081Q,POINT (-73.78355959768663 40.70772594179235),070314ZMQ,4,10316,1,4103160001
E-175,05DCP081Q,POINT (-73.78330287526548 40.707298247765834),070314ZMQ,4,10316,31,4103160031
E-175,05DCP081Q,POINT (-73.78334659397102 40.707403519998),070314ZMQ,4,10316,33,4103160033
E-175,05DCP081Q,POINT (-73.78339031045675 40.70750878950618),070314ZMQ,4,10316,35,4103160035
E-175,05DCP081Q,POINT (-73.78343396249964 40.70761390398638),070314ZMQ,4,10316,37,4103160037
E-175,05DCP081Q,POINT (-73.78288737206269 40.70768429140609),070314ZMQ,4,10317,10,4103170010
E-175,05DCP081Q,POINT (-73.78263532435463 40.70725455332615),070314ZMQ,4,10317,19,4103170019
E-175,05DCP081Q,POINT (-73.78273407062377 40.70723043397527),070314ZMQ,4,10317,20,4103170020
E-175,05DCP081Q,POINT (-73.78283008232772 40.70720697215897),070314ZMQ,4,10317,22,4103170022
E-175,05DCP081Q,POINT (-73.78251890029483 40.707863980484554),070314ZMQ,4,10318,1,4103180001
E-175,05DCP081Q,POINT (-73.78214344888684 40.707843602399045),070314ZMQ,4,10318,5,4103180005
E-175,05DCP081Q,POINT (-73.78193965264921 40.70774894711332),070314ZMQ,4,10318,11,4103180011
E-175,05DCP081Q,POINT (-73.78196493590639 40.707670914140664),070314ZMQ,4,10318,12,4103180012
E-175,05DCP081Q,POINT (-73.7819377919431 40.70760547820358),070314ZMQ,4,10318,13,4103180013
E-175,05DCP081Q,POINT (-73.78228175886522 40.70752365391797),070314ZMQ,4,10318,23,4103180023
E-175,05DCP081Q,POINT (-73.78230890786917 40.707589088883054),070314ZMQ,4,10318,24,4103180024
E-175,05DCP081Q,POINT (-73.7823361062566 40.70765463739924),070314ZMQ,4,10318,25,4103180025
E-175,05DCP081Q,POINT (-73.78236330469751 40.70772018590845),070314ZMQ,4,10318,26,4103180026
E-175,05DCP081Q,POINT (-73.78109507291887 40.70785145160216),070314ZMQ,4,10319,1,4103190001
E-175,05DCP081Q,POINT (-73.78155857206714 40.7079743589467),070314ZMQ,4,10319,6,4103190006
E-175,05DCP081Q,POINT (-73.78065994220368 40.70794742134561),070314ZMQ,4,10319,20,4103190020
E-175,05DCP081Q,POINT (-73.78304292097934 40.70671018170101),070314ZMQ,4,10320,1,4103200001
E-175,05DCP081Q,POINT (-73.78275483135832 40.70677326777259),070314ZMQ,4,10320,6,4103200006
E-175,05DCP081Q,POINT (-73.78252325162276 40.706837458572465),070314ZMQ,4,10320,10,4103200010
E-175,05DCP081Q,POINT (-73.78247706555719 40.706725112318544),070314ZMQ,4,10320,12,4103200012
E-175,05DCP081Q,POINT (-73.78276087252347 40.70655025155348),070314ZMQ,4,10320,29,4103200029
E-175,05DCP081Q,POINT (-73.7815976623665 40.707028338692695),070314ZMQ,4,10321,8,4103210008
E-175,05DCP081Q,POINT (-73.78159957576197 40.706802261059366),070314ZMQ,4,10321,11,4103210011
E-175,05DCP081Q,POINT (-73.78191483927017 40.70674182284446),070314ZMQ,4,10321,16,4103210016
E-175,05DCP081Q,POINT (-73.77914471004084 40.707541070442),070314ZMQ,4,10322,26,4103220026
E-175,05DCP081Q,POINT (-73.78020672204377 40.70823769752842),070314ZMQ,4,10323,1,4103230001
E-175,05DCP081Q,POINT (-73.77985807830733 40.708312297159054),070314ZMQ,4,10323,6,4103230006
E-175,05DCP081Q,POINT (-73.78005937056365 40.70787827759705),070314ZMQ,4,10323,19,4103230019
E-175,05DCP081Q,POINT (-73.77833393086328 40.70856854468166),070314ZMQ,4,10325,1,4103250001
E-175,05DCP081Q,POINT (-73.77806942423312 40.70842540892263),070314ZMQ,4,10325,6,4103250006
E-175,05DCP081Q,POINT (-73.77780851446128 40.708614375548066),070314ZMQ,4,10325,10,4103250010
E-175,05DCP081Q,POINT (-73.77742643191972 40.70832435809324),070314ZMQ,4,10328,44,4103280044
E-175,05DCP081Q,POINT (-73.77727832663103 40.70799309579692),070314ZMQ,4,10328,49,4103280049
E-175,05DCP081Q,POINT (-73.77299503162124 40.70933075764275),070314ZMQ,4,10352,108,4103520108
E-175,05DCP081Q,POINT (-73.77644104310372 40.708203779738724),070314ZMQ,4,10352,370,4103520370
E-186,07DCP075Q,POINT (-73.76203878150723 40.6964682462949),070472ZMQ,4,10393,48,4103930048
E-186,07DCP075Q,POINT (-73.76199684600051 40.69635181113636),070472ZMQ,4,10393,54,4103930054
E-186,07DCP075Q,POINT (-73.76180596895246 40.69604073287938),070472ZMQ,4,10393,58,4103930058
E-186,07DCP075Q,POINT (-73.76195644797646 40.69608448150016),070472ZMQ,4,10393,60,4103930060
E-186,07DCP075Q,POINT (-73.76188102932105 40.696073834475584),070472ZMQ,4,10393,158,4103930158
E-186,07DCP075Q,POINT (-73.76203875432066 40.69609530931189),070472ZMQ,4,10393,160,4103930160
E-186,07DCP075Q,POINT (-73.76211912630325 40.69681077948656),070472ZMQ,4,10395,44,4103950044
E-186,07DCP075Q,POINT (-73.76699351262641 40.70274995539141),070472ZMQ,4,10436,27,4104360027
E-186,07DCP075Q,POINT (-73.76416110884436 40.700230712924714),070472ZMQ,4,10440,15,4104400015
E-175,05DCP081Q,POINT (-73.77044710814606 40.71154312507065),070314ZMQ,4,10443,14,4104430014
E-175,05DCP081Q,POINT (-73.7706269734616 40.71127385264353),070314ZMQ,4,10443,19,4104430019
E-175,05DCP081Q,POINT (-73.77071052459208 40.711146781885915),070314ZMQ,4,10443,20,4104430020
E-175,05DCP081Q,POINT (-73.77081715986877 40.71131480949224),070314ZMQ,4,10443,23,4104430023
E-175,05DCP081Q,POINT (-73.77192391865476 40.71537302517516),070314ZMQ,4,10454,23,4104540023
E-175,05DCP081Q,POINT (-73.7715756786221 40.71559661748662),070314ZMQ,4,10455,17,4104550017
E-175,05DCP081Q,POINT (-73.77122423490127 40.71568435093942),070314ZMQ,4,10455,20,4104550020
E-175,05DCP081Q,POINT (-73.77168442457497 40.71642504065213),070314ZMQ,4,10499,57,4104990057
E-175,05DCP081Q,POINT (-73.77161404612725 40.716313737202796),070314ZMQ,4,10499,59,4104990059
E-175,05DCP081Q,POINT (-73.771417794349 40.71616215694127),070314ZMQ,4,10499,70,4104990070
