InspectionID,CSNumber,MW,OvCond,isClosed,isOfficially,HandDryersAm,ChangingTablesAm,MirrorsAm,UrinalsAm,UrinalsComm,ToiletsAm,ToiletsComm,SinksAm,SinksComm,ToiletPaperDispAm,ToiletPaperDispComm,SoapDispAm,SoapDispComm,PaperTowelDispAm,PaperTowelDispComm,Comm
74016,1,W1,U,0,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
102105,1,M1,A,0,0,1,1,3,2,Other,2,Porcelain,2,Other,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
113377,1,M1,A,0,0,1,0,1,3,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
66463,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
106752,1,M1,N,0,0,1,0,1,2,Porcelain,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,0,,0,,Not rated due to high usage.
102997,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,,,
35486,1,M1,U,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,0,,1,Metal-Painted White,
106132,1,W1,N,0,0,1,1,1,,,1,Porcelain,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,In use at time of inspection.
79117,1,W1,A,0,0,1,0,1,,,2,Stainless Steel,2,Stainless Steel,4,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
117897,1,W1,N,1,1,,,,,,,,,,,,,,,,Playground including cs undergoing construction.
62920,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
94636,1,M1,A,0,0,1,0,1,4,Porcelain,3,Porcelain,2,Porcelain,3,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,
72348,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
50137,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Soap Globe,1,Stainless Steel,
56220,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,"Bulletin board present, in good condition, and contained relevant information."
53714,1,W1,A,0,0,0,0,1,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
33941,1,W1,U,0,0,0,0,0,,,3,Stainless Steel,2,Stainless Steel,3,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
86942,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
102971,1,W1,A,0,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
47434,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,2,2-ply or more,1,Stainless Steel,1,Metal-Painted White,
38372,1,M1,U,0,0,0,0,0,,,,,,,,,,,,,
97964,1,W1,A,0,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
112426,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
71013,1,W1,A,0,0,0,1,0,,,1,Stainless Steel,1,Stainless Steel,,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
91376,1,W1,A,0,0,2,0,1,,,3,Porcelain,2,Porcelain,3,Tamper Proof Stainless Steel,2,Other,0,,
50670,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Soap Globe,1,Stainless Steel,
40883,1,M1,N,1,1,1,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,1,0,,
115880,1,W1,A,0,0,1,0,2,,,4,Stainless Steel,2,Stainless Steel,4,2-ply or more,1,Stainless Steel,0,,
79557,1,W1,A,0,0,1,0,1,,,1,Porcelain,3,Porcelain,1,2-ply or more,1,Soap Globe,0,,
99419,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Other,1,Stainless Steel,0,,
109234,1,M1,A,0,0,1,0,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,Unisex
70633,1,M1,A,0,0,1,0,0,1,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
115063,1,M1,U,1,0,1,1,0,0,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
77715,1,W1,A,0,0,1,0,1,,,2,Porcelain,2,Porcelain,2,2-ply or more,1,Stainless Steel,0,,
114761,1,W1,A,0,0,0,0,0,,,2,Porcelain,1,Porcelain,2,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
45508,1,W1,A,0,0,3,1,1,,,26,Porcelain,11,Porcelain,26,Tamper Proof Stainless Steel,10,Stainless Steel,0,,
44416,1,W1,A,0,0,1,0,0,,,,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,Bar soap present.
37980,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
74632,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
82205,1,W1,A,0,0,1,0,0,,,2,Stainless Steel,1,Stainless Steel,2,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,
49781,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
74749,1,M1,A,0,0,1,0,2,10,Porcelain,4,Porcelain,4,Porcelain,4,Tamper Proof Stainless Steel,3,Stainless Steel,,,
99497,1,M1,A,0,0,0,0,1,2,Porcelain,1,Porcelain,2,Porcelain,1,Other,1,Other,2,Stainless Steel,
115832,1,M1,A,0,0,1,1,0,1,Porcelain,1,Porcelain,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
75841,1,M1,A,0,0,1,0,0,2,Porcelain,3,Porcelain,2,Porcelain,3,2-ply or more,1,Stainless Steel,0,,
78183,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
80905,1,M1,A,0,0,1,0,0,5,Porcelain,3,Porcelain,1,Porcelain,3,2-ply or more,1,Stainless Steel,,,
91704,1,M1,U,0,0,1,0,0,2,Stainless Steel,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,.
81434,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
71095,1,W1,A,0,0,1,0,0,,,2,Stainless Steel,1,Stainless Steel,2,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,
73131,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
42324,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
40571,1,M1,A,0,0,0,0,0,,,,,,,,,,,,,
38348,1,W1,A,0,0,1,0,0,,,2,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
97368,1,W1,A,0,0,4,1,3,,,16,Porcelain,4,Stainless Steel,16,Tamper Proof Stainless Steel,7,Stainless Steel,0,,
39006,1,M1,U,0,0,0,0,0,,,,,,,,,,,,,
112350,1,M1,A,0,0,1,0,1,2,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Standard,1,Stainless Steel,0,,
109199,1,M1,A,1,1,0,0,0,1,Porcelain,1,Stainless Steel,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
117027,1,M1,A,0,0,1,0,0,3,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
72819,1,M1,A,0,0,1,1,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Other,0,,
93776,1,W1,A,0,0,1,0,0,,,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
105361,1,M1,U,1,0,,,,,,,,,,,,1,Stainless Steel,0,,
52527,1,W1,A,0,0,0,0,1,,,1,Porcelain,1,Porcelain,1,Standard,1,Soap Globe,1,Stainless Steel,
96155,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,
79558,1,W1,N,1,1,,,,,,,,,,,,,,,,
38985,1,W1,U,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,Bar soap present.
98726,1,M1,A,0,0,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,
52517,1,W1,A,0,0,1,0,4,,,17,,4,,17,,2,,0,,
104833,1,M1,A,0,0,1,0,2,2,Porcelain,5,Porcelain,2,Porcelain,5,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
70389,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
115832,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
55288,1,W1,U,1,0,0,0,0,,,,,,,,,,,,,
115558,1,W1,A,0,0,1,0,1,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
64603,1,M1,A,0,0,1,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
38334,1,M1,U,0,0,1,0,1,2,Porcelain,2,Porcelain,1,Porcelain,2,2-ply or more,1,Stainless Steel,0,,
72455,1,W1,A,0,0,1,1,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
43811,1,M1,U,0,0,1,0,0,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
51239,1,M1,U,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
100000,1,M1,A,0,0,1,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
54520,1,M1,U,0,0,1,0,2,3,Stainless Steel,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,0,Soap Globe,0,,Bulletin board up-to-date.
116443,1,W1,N,0,0,,,,,,,,,,,,,,,,
65098,1,W1,A,0,0,0,0,0,,,1,Stainless Steel,2,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
115698,1,M1,A,0,0,1,0,0,3,Porcelain,2,Porcelain,2,Porcelain,2,Standard,1,Stainless Steel,0,,
81118,1,W1,N,1,1,,,,,,,,,,,,,,,,
94903,1,W1,A,0,0,1,0,1,,,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Soap Globe,0,,
111889,1,M1,A,0,0,1,1,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
70202,1,W1,A,0,0,1,0,1,,,5,Porcelain,1,Porcelain,5,Standard,1,Stainless Steel,,,
75049,1,M1,A,0,0,0,0,0,2,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
66376,1,M1,A,0,0,0,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,
92907,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
103374,1,W1,N,1,1,0,1,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
66364,1,M1,A,0,0,1,1,2,1,Stainless Steel,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
69351,1,W1,A,0,0,0,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
49226,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,Comfort station closed for the winter season.
53721,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
73148,1,W1,U,1,0,1,0,1,,,3,Stainless Steel,2,Stainless Steel,3,Tamper Proof Stainless Steel,1,Soap Globe,1,Metal-Painted White,
44043,1,W1,U,0,0,0,0,0,,,,,,,,,,,,,
95766,1,W1,U,0,0,1,0,0,,,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Exterior walls of comfort station has heavy deterioration.
95904,1,M1,A,0,0,1,1,1,1,Porcelain,2,Porcelain,2,Porcelain,2,2-ply or more,1,Stainless Steel,0,,
75345,1,W1,A,0,0,,,,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
66376,1,W1,A,0,0,0,0,0,,,2,Porcelain,1,Porcelain,2,Standard,1,Stainless Steel,1,Stainless Steel,
89204,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
111149,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,0,,
65349,1,M1,A,0,0,0,1,1,1,Porcelain,1,Stainless Steel,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
100608,1,W1,A,0,0,1,1,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
97619,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
61438,1,M1,U,1,0,0,0,0,,,,,,,,,,,,,
81236,1,W1,A,0,0,1,1,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,Not rated due to school group use.
103076,1,M1,A,0,0,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
108561,1,W1,U,1,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,0,,
101199,1,W1,A,0,0,2,0,0,,,4,Stainless Steel,3,Stainless Steel,4,2-ply or more,1,Stainless Steel,0,,
75313,1,W1,A,0,0,1,1,2,,,2,Porcelain,2,Porcelain,2,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
45576,1,W1,,1,1,,,,,,,,,,,,,,,,
113286,1,W1,A,0,0,1,0,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
82501,1,W1,A,0,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,0,,
116911,1,M1,A,0,0,1,0,2,2,Stainless Steel,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
99764,1,M1,A,0,0,1,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
66764,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
85598,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,CS under construction.
64746,1,W1,A,0,0,0,0,0,,,2,Porcelain,1,Porcelain,2,Standard,1,Stainless Steel,1,Stainless Steel,
107358,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Stainless Steel,1,Tamper Proof Stainless Steel,,Stainless Steel,,,
83769,1,W1,U,1,0,1,1,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
41962,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
67475,1,M1,U,0,0,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,
93658,1,W1,U,1,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
68648,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Soap Globe,0,,
91224,1,M1,A,0,0,1,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Metal-Painted White,
98473,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
47427,1,M1,A,0,0,1,0,0,2,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
67929,1,W1,U,0,0,0,0,0,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
75908,1,W1,A,0,0,1,0,2,,,4,Stainless Steel,3,Stainless Steel,4,Tamper Proof Stainless Steel,2,Stainless Steel,1,Stainless Steel,
74672,1,M1,A,0,0,1,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
101890,1,M1,A,0,0,1,1,2,1,Porcelain,2,Porcelain,2,Porcelain,2,Tamper Proof Stainless Steel,1,Soap Globe,0,,"Larger, ADA stall occupied and not rated."
52809,1,W1,A,0,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
100208,1,M1,A,0,0,1,1,0,0,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
80737,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
33817,1,M1,U,1,1,0,0,0,,,,,,,,,,,,,
82895,1,M1,N,1,1,0,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,2-ply or more,1,Stainless Steel,1,Stainless Steel,
55960,1,W1,A,0,0,0,0,1,,,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Metal-Painted White,
89272,1,W1,A,0,0,0,1,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
56136,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,
108282,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
49192,1,W1,A,0,0,0,0,0,,,2,Porcelain,1,Porcelain,2,Standard,1,Soap Globe,1,Stainless Steel,
77235,1,M1,A,0,0,1,1,1,0,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
105870,1,W1,A,0,0,1,0,2,,,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
57255,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,"Park house door used as BB, with current info."
80556,1,W1,U,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
36268,1,M1,U,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Other,0,,
59370,1,M1,A,0,0,0,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,
57686,1,W1,N,0,0,0,0,0,,,,,,,,,,,,,
85013,1,M1,A,0,0,1,0,3,3,Stainless Steel,3,Stainless Steel,3,Stainless Steel,3,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
87569,1,M1,A,0,0,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
106801,1,W1,A,0,0,1,0,0,,,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
59031,1,M1,A,0,0,1,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
61310,1,W1,N,1,1,0,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
110846,1,W1,A,0,0,1,0,0,,,3,Porcelain,1,Porcelain,3,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
115298,1,W1,U,1,0,,,,,,,,1,,,,1,,0,,
46155,1,M1,A,0,0,,,,,,,,,,,,,,,,
64145,1,M1,A,0,0,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
83282,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
107632,1,W1,A,0,0,1,0,1,,,2,Porcelain,2,Porcelain,2,Standard,1,Stainless Steel,0,,
90622,1,W1,A,0,0,1,0,0,,,4,Stainless Steel,1,Stainless Steel,4,Standard,1,Stainless Steel,,,
49029,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,"""closed for the winter"""
67586,1,W1,A,0,0,1,0,1,,,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
87617,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
94290,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Stainless Steel,
90731,1,W1,U,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
87804,1,M1,A,0,0,1,1,0,1,Porcelain,2,Porcelain,1,Porcelain,2,2-ply or more,1,Stainless Steel,0,,
48845,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
112979,1,M1,A,0,0,1,1,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
70234,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
64093,1,M1,U,0,0,1,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Soap Globe,0,,Crew removing graffiti at time of inspection.
56921,1,W1,A,0,0,0,0,0,,,5,Porcelain,2,Porcelain,2,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,
86995,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,0,,1,Stainless Steel,
46298,1,M1,U,1,0,,,,,,,,,,,,,,,,
70783,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
59980,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,
79066,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
93856,1,M1,A,0,0,1,0,0,1,Porcelain,2,Porcelain,1,Porcelain,2,2-ply or more,1,Stainless Steel,1,Stainless Steel,
105392,1,W1,A,0,0,1,1,2,,,2,Stainless Steel,2,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
97270,2,M2,U,0,0,2,1,2,2,Stainless Steel,2,Stainless Steel,2,Porcelain,2,Tamper Proof Stainless Steel,0,,0,,
62822,1,M1,A,0,0,1,1,0,0,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
59413,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Soap Globe,0,,
69233,1,W1,A,0,0,1,0,1,,,3,Stainless Steel,1,Stainless Steel,3,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
91417,1,M1,A,0,0,1,0,1,2,Stainless Steel,2,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
67287,1,M1,A,0,0,1,1,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
52355,1,M1,A,0,0,1,0,2,1,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
37483,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,,Stainless Steel,1,Stainless Steel,
76484,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,,Stainless Steel,
51214,1,M1,U,1,0,0,0,0,,,,,,,,,,,,,
78462,1,M1,N,1,1,1,0,4,15,Porcelain,8,Porcelain,4,Porcelain,8,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,"Camera malfunction, no pics."
72674,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,,,
67300,1,W1,A,0,0,0,0,1,,,4,Porcelain,1,Porcelain,4,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
43028,1,M1,U,0,0,0,0,0,,,,,,,,,,,,,
49342,1,W1,A,0,0,1,0,0,,,3,Stainless Steel,2,Stainless Steel,3,Tamper Proof Stainless Steel,2,Stainless Steel,,,
99560,1,W1,N,1,1,,1,1,,,1,Stainless Steel,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
64694,1,M1,U,0,0,1,1,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
79729,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
112931,1,W1,A,0,0,1,0,1,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
115620,1,W1,A,0,0,1,0,1,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
94439,1,W1,U,0,0,1,0,1,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
94064,1,W1,A,0,0,1,1,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
68949,1,M1,A,0,0,1,1,0,0,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
63687,1,M1,N,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
44636,1,W1,U,0,0,0,0,0,,,,,,,,,,,,,
112165,1,W1,A,0,0,1,1,0,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
