PRE DIR,PRE TYPE,STREET NAME,STREET TYPE,STATUS
,,S SH 45 W EB TO BLISS SPILLAR,RAMP,ACTIVE
,,BLISS SPILLAR TO S SH 45 W WB,RAMP,ACTIVE
,,S SH 45 W WB TO S MOPAC NB,RAMP,ACTIVE
,,THOMAS WHEELER,WAY,RESERVED
,,E D TOWNES,TER,RESERVED
,,S SH 45 W EB TO ARCHELETA,RAMP,ACTIVE
,,EPPRIGHT,TRCE,RESERVED
,,BEN DAVIS,DR,ACTIVE
,,EPPRIGHT,CV,RESERVED
,,HOWSER,TRCE,RESERVED
,,HENRIETTA,PLZ,RESERVED
,,SMITHWICK,ST,RESERVED
,,HOWSER,CV,RESERVED
,,STELFOX,ST,RESERVED
,,JOHN GILL,DR,RESERVED
,,PHEBE FOSTER,ST,RESERVED
,,GRASSDALE,VW,RESERVED
,,BATSON,DR,ACTIVE
,,SILAS PARSONS,PASS,RESERVED
,,EB 71 SVRD TO WB AT 973,TRN,ACTIVE
,,HURSTON,LN,ACTIVE
,,S MOPAC SB TO S 45 W EB,RAMP,ACTIVE
,,S MOPAC SB TO S 45 W EB,RAMP,ACTIVE
,,FORUM,AVE,ACTIVE
,,VARIETY,WAY,ACTIVE
,,MILLEDGE,PASS,RESERVED
,,RYMAN,RD,ACTIVE
,,LIMELIGHT,LN,ACTIVE
,,CASBAH,DR,ACTIVE
,,SHOWBOX,ST,ACTIVE
,,BELLANO,VW,RESERVED
,,BELLANO,CT,RESERVED
,,LOS NOGALES,PL,RESERVED
,,PORT GENOVA,CT,RESERVED
,,OLIVE BRANCH,PATH,RESERVED
,,NOION,CT,ACTIVE
,,TELLER,DR,RESERVED
,,DONNIE JUNCTION,WAY,RESERVED
,,LANSDALE,CV,ACTIVE
,,HAZLETON,CV,ACTIVE
,,LATROBE,DR,ACTIVE
,,AMBLER,DR,ACTIVE
,,MURPHY,WAY,RESERVED
,,GOMEZ,CIR,ACTIVE
,,LAKEVIEW,DR,ACTIVE
,,ALEMOOR,DR,ACTIVE
,,FOREST GROVE,DR,ACTIVE
,,ANDES PEAK,TRL,ACTIVE
,,GUNFLINT,DR,ACTIVE
,,CAMP AGUA,PASS,RESERVED
,,GAMMA,WAY,ACTIVE
,,LIBERO,LN,RESERVED
,,COSMIC,CT,ACTIVE
,,HARWOOD OVERLOOK,CV,ACTIVE
,,BIFF,PASS,ACTIVE
,,SIREN,ST,ACTIVE
,,BRAMPTON,LN,ACTIVE
,,SHANJIA,DR,ACTIVE
,,RONEE LEAH,DR,ACTIVE
,,GRAND CENTRAL,DR,ACTIVE
,,LONG ISLAND,DR,ACTIVE
,,TAVERN,DR,ACTIVE
,,BRONX,DR,ACTIVE
,,PRAGUE,CT,ACTIVE
,,ST REGIS,DR,ACTIVE
,,VIENNA,AVE,ACTIVE
,,STEINBECK,DR,ACTIVE
,,MANHATTAN,DR,ACTIVE
,,JAGGER,AVE,ACTIVE
,,HAMMOND,ST,ACTIVE
,,RINCON,ST,ACTIVE
,,LOFGREN,CV,ACTIVE
,,CRUME,WAY,RESERVED
,,VISTA MEJOR,DR,ACTIVE
,,RUSHMORE,ST,ACTIVE
,,STRENGTH,ST,ACTIVE
,,BALOO,LN,ACTIVE
,,INDUSTRY,WAY,ACTIVE
,,ELEANOR ROOSEVELT,ST,ACTIVE
,,LADY BIRD JOHNSON,ST,ACTIVE
,,FORMAGGIO,DR,RESERVED
,,INAUGURAL,ST,ACTIVE
,,RETHA,PASS,ACTIVE
,,CONDOR STOOP,DR,ACTIVE
,,BLUFFSTONE,LN,ACTIVE
,,WINNOW,WAY,ACTIVE
,,MAGARI,PATH,ACTIVE
,,BIG WIND,WAY,ACTIVE
,,TEXEL,LN,ACTIVE
,,MENOMINEE FALLS,LN,ACTIVE
,,CATTLE EGRET,DR,RESERVED
,,HERMIT THRUSH,DR,RESERVED
,,HUCKERT,DR,RESERVED
,,WHISTLING DUCK,DR,RESERVED
,,CLARE ISLAND,BND,ACTIVE
,,ARTHURS FLIGHT,PATH,RESERVED
,,RONAN,PL,ACTIVE
,,KISSYFUR,PASS,RESERVED
,,MARY OZBURN,PL,ACTIVE
,,URSA,LN,RESERVED
,,CYGNUS,WAY,RESERVED
,,PAW PAW,PATH,RESERVED
,,CLOUDKICKER,BND,RESERVED
,,HALAS,ST,RESERVED
,,PLOW HANDLE,DR,ACTIVE
,,ACE IN THE HOLE,,ACTIVE
,,WAGON SPRING,ST,ACTIVE
,,NIDDRY,DR,ACTIVE
,,BAY SKIPPER,DR,ACTIVE
,,ALBANY SLEIGH,DR,ACTIVE
,,CONESTOGA WAGON,WAY,ACTIVE
,,CARRIAGE PINES,DR,ACTIVE
,,CLERK,CV,ACTIVE
,,QUINN LUKE,TRL,ACTIVE
,,BEECHMONT,DR,ACTIVE
,,KIRKGATE,TRL,ACTIVE
,,LICKETY SPLIT,WAY,ACTIVE
,,DUSKY SAP,LN,ACTIVE
,,WESTERN MAIL,WAY,ACTIVE
,,HAYSEED,CT,ACTIVE
,,ROSINCA,RD,ACTIVE
,,TUFF,RD,ACTIVE
,,PERCY,PL,RESERVED
,,MARSHALL RANCH,RD,RESERVED
,,DELOZIER,DR,RESERVED
,,EANES HOMESTEAD,RD,RESERVED
,,HERMIA,ST,ACTIVE
,,GIORDANO,DR,ACTIVE
,,HOWDY,WAY,RESERVED
,,BLOSSOM,CT,RESERVED
,,PINYON,WAY,RESERVED
,,BLOOM,DR,RESERVED
,,AUTUMN FALLS,DR,RESERVED
,,PRAIRIE LAND,WAY,RESERVED
,,HEARTLAND,DR,RESERVED
,,FAIRBRIDGE,LN,RESERVED
,,PENNINGTON,LN,RESERVED
,,ANDREW JOHNSON,DR,ACTIVE
,,FIGLETON,LN,RESERVED
,,CASTLEFORD,DR,RESERVED
,,AGRARIAN,TRL,ACTIVE
,,CHAFF,LN,ACTIVE
,,THUNIAN,PASS,ACTIVE
,,CAXTON,DR,RESERVED
,,BRECCIA,RD,ACTIVE
,,ALLARD,DR,RESERVED
,,INSELBERG,DR,ACTIVE
,,BAJADA,RD,ACTIVE
,,TALUS,RD,ACTIVE
,,SHALESTONE,WAY,ACTIVE
,,GYPSUM MILL,RD,ACTIVE
,,ANZIO,LN,RESERVED
,,CANTO,TRCE,RESERVED
,,GRAY HERON,LN,ACTIVE
,,LANTANA BEAUTY,CT,ACTIVE
,,GARDENIA AIR,CIR,ACTIVE
,,LILY SPRING,CV,ACTIVE
,,PINK DAHLIA,DR,ACTIVE
,,SAGE LIGHT,CV,ACTIVE
,,SERENITY,LN,ACTIVE
,,FAIRDALE,CV,ACTIVE
,,MERCER FALLS,RD,ACTIVE
,,DIVERSION,CV,ACTIVE
,,ENANO,CV,ACTIVE
,,TRANQUILITY FALLS,PATH,ACTIVE
,,ABBYVILLE,WALK,ACTIVE
,,ELWORTH,PATH,ACTIVE
,,SITLINGTON,LN,ACTIVE
,,TANIGUCHI,ST,ACTIVE
,,PRICE DANIEL,DR,RESERVED
,,CEPEDA,ST,ACTIVE
,,CHENNAULT,ST,ACTIVE
,,SCHUTZE,ST,ACTIVE
,,MARGARITA,ST,ACTIVE
,,TOMICHI,TRL,ACTIVE
,,ANTIOCH,CV,ACTIVE
,,ANTIOCH,AVE,ACTIVE
,,ALTURAS,AVE,ACTIVE
,,HONEY GEM,DR,ACTIVE
,,LYNWOOD GOLD,WAY,ACTIVE
,,PARROT TULIP,VW,ACTIVE
,,FLAWLESS FLORA,DR,ACTIVE
,,SILVER LACE,LN,ACTIVE
,,PURPLE AZALEA,DR,ACTIVE
,,LEMON LIGHT,LN,ACTIVE
,,PEARL BUTTERFLY,WAY,ACTIVE
,,DICKINSON,TER,ACTIVE
,,CRUSOE,CV,ACTIVE
,,LOST TREE,,ACTIVE
,,ESCAPE,,ACTIVE
,,CASTAWAY,,ACTIVE
,,BEARDEN,PASS,ACTIVE
,,WRINKLEY,DR,RESERVED
,,RORY,LN,RESERVED
,,CASEY ALAN,DR,RESERVED
,,CASEY ALAN,WAY,RESERVED
,,CYLEE,CT,RESERVED
,,RORY,CV,RESERVED
,,PINO ALTO,DR,ACTIVE
,,DENESA,DR,ACTIVE
,,SPOTTED ELK,DR,RESERVED
,,BUFFALO COMMONS,DR,RESERVED
,,BUFFALO GRASS,DR,RESERVED
,,BEARD GRASS,DR,RESERVED
,,ELK MEADOWS,DR,RESERVED
,,DUMAS,ST,ACTIVE
,,FLATLAND,DR,RESERVED
,,ELF OWL,DR,RESERVED
,,GRAND RIVER,DR,RESERVED
,,TURKEY GRASS,ST,RESERVED
,,GRACEVILLE,CT,RESERVED
,,PETUNIA FIELDS,DR,RESERVED
,,ORCHARD GROVE,LN,RESERVED
,,WILLOWGROVE,LN,RESERVED
,,COBALT,LN,RESERVED
,,PELL,RD,RESERVED
,,JADE OASIS,DR,RESERVED
,,POCO,DR,RESERVED
,,ISOLA,LN,RESERVED
,,ATRANI,LN,RESERVED
,,VENOSA,ST,RESERVED
,,COMPIANO,LN,RESERVED
,,MARISA,CV,RESERVED
,,ROSECOMB,RD,RESERVED
,,BROOMFIELD,ST,RESERVED
,,TOLLINGTON,ST,RESERVED
,,FAIRHOLME,ST,RESERVED
,,CHESTERFORD,ST,RESERVED
,,ROTHWELL,RD,RESERVED
,,NORVILLE,CT,RESERVED
,,DUCKHAM,DR,RESERVED
,,TAMPICO,CV,ACTIVE
,,SEFTON,ST,RESERVED
,,BIRKIN,LN,RESERVED
,,W FM 1626 WB TO S SH 45W WB,RAMP,ACTIVE
,,CORONILLA,BND,ACTIVE
,,PERRITOS,ST,ACTIVE
,,GARCITAS,CV,ACTIVE
,,MANTE,CT,ACTIVE
,,ARCHELETA TO S MOPAC NB,RAMP,ACTIVE
,,ART ADAMS,WAY,RESERVED
,,KNOTTED SEDGE,CT,ACTIVE
,,DESERT NEEDLE,DR,ACTIVE
,,MAIDENGRASS,LN,ACTIVE
,,BRISTLEGRASS,LN,ACTIVE
,,FOUNTAINGRASS,LN,ACTIVE
,,GRAND LAUREL,RD,RESERVED
,,EUGENE CLARK,WAY,RESERVED
,,SERPENTINE,TRL,RESERVED
,,JOHNSON BAR,CV,RESERVED
,,SUMMER SPRINGS,PASS,RESERVED
,,MOUCHEROLLE,DR,ACTIVE
,,PEQUENA,PASS,RESERVED
,,RESEARCH NB TO N MOPAC SVRD NB,RAMP,ACTIVE
S,SH,45 W EB,RAMP,ACTIVE
,,HORONDELLE,DR,ACTIVE
,,LAVONDE,DR,ACTIVE
,,PROVENCE,BLVD,ACTIVE
,,POULAIN,DR,ACTIVE
,,ETALION,DR,ACTIVE
,,JUMENT,DR,ACTIVE
,,LILO,DR,ACTIVE
,,OXFORD VINEYARD,LN,RESERVED
,,BOLTON WELLS,DR,RESERVED
,,BELLA LAGO,CV,RESERVED
,,S IH 35 NB TO ROYAL HILL,RAMP,ACTIVE
,,AVERHOFF,RD,RESERVED
,,SILVER,SPUR,ACTIVE
,,EDDLEMAN,WAY,RESERVED
,,WOODWARD ST TO S IH 35 NB,RAMP,ACTIVE
,,AMISTAD,LN,RESERVED
,,BARDWELL,ST,RESERVED
,,COURSIER,DR,ACTIVE
,,CHEVALIN,ST,ACTIVE
,,POULICHE,CV,ACTIVE
,,OTELLO,ST,RESERVED
,,AMBER LYNN,PATH,ACTIVE
,,PRIMROSE PETAL,DR,ACTIVE
,,LEVY,LN,ACTIVE
,,SILVERSTREAM,LN,ACTIVE
,,CALDERA,WAY,ACTIVE
,,MACQUARIE,DR,ACTIVE
,,ROSEBUD ISLE,DR,ACTIVE
,,SAVANNAH BROOKS,LN,ACTIVE
,,BROOMSEDGE,LN,RESERVED
,,WAGON SPOKE,TRL,RESERVED
,,PRAIRIE SOD,LN,RESERVED
,,QUICK FOX,DR,ACTIVE
,,BOOTED EAGLE,PASS,RESERVED
,,SHARECROPPER,DR,RESERVED
,,DEARDORFF,DR,RESERVED
,,SPECULATOR,LN,RESERVED
,,WILMILLER,LN,ACTIVE
,,FIELD PLOW,LN,RESERVED
,,BIRD WING,DR,ACTIVE
,,SAGE BLOOM,LN,RESERVED
,,WILLMILLER,LN,ACTIVE
,,TRADING POST,WAY,RESERVED
,,QUIET RANGE,DR,RESERVED
,,PROSPECTOR,WAY,RESERVED
,,OPEN SKY,TRL,RESERVED
,,PRAIRIE SCHOONER,PASS,RESERVED
,,BOOMTOWN,WAY,RESERVED
,,RUBY ELEANOR,DR,RESERVED
,,HEADSTOCK,RD,ACTIVE
,,CRAZY ARM,RD,ACTIVE
,,CAROLINE MAE,CV,RESERVED
,,FRETBOARD,ST,ACTIVE
,,EBONY DOVE,ST,ACTIVE
,,JUAN ANTONIO,CV,RESERVED
,,E ANDERSON EB TO CAMERON,RAMP,ACTIVE
,,FREIGEIST,DR,ACTIVE
,,LEIPZIGER,DR,ACTIVE
,,WINKLEY,DR,RESERVED
,,SCHNEIDER,DR,ACTIVE
,,WEIZENBOCK,LN,ACTIVE
,,AYINGER,LN,ACTIVE
,,KULMBACHER,DR,ACTIVE
,,CAMERON TO N 130 SB,RAMP,ACTIVE
,,PILSENER,PASS,ACTIVE
,,CYLEE,WAY,RESERVED
,,COMANCHE MOON,TRL,RESERVED
,,RANGELAND,RD,RESERVED
,,BAHAMA BREEZE,DR,RESERVED
,,SEA SALT,DR,RESERVED
,,COCONUT BEACH,DR,RESERVED
,,SEADRIFT,DR,RESERVED
,,MC MURTRY,ST,RESERVED
,,PINK SAND,DR,RESERVED
,,AQUA REEF,DR,RESERVED
,,RIVIERA ESCAPE,DR,RESERVED
,,ZANARDI,PATH,ACTIVE
,,SYNDICATE,RD,RESERVED
,,MEDRANO,PATH,ACTIVE
,,BECASSEAU,DR,RESERVED
,,ROCA ROJA,PATH,ACTIVE
,,PLATO,PATH,ACTIVE
,,BOKO,ST,ACTIVE
,,CARINO,RD,ACTIVE
,,DAION,,RESERVED
,,ISABELLA,,RESERVED
,,NOAH,,RESERVED
,,LANKFORD,ST,ACTIVE
,,BILSKI,ST,ACTIVE
,,PITTSBURGH,DR,ACTIVE
,,BRAYLON,ST,RESERVED
,,DON DIEGO,ST,RESERVED
,,STANFORD,DR,ACTIVE
,,QUEEN ESTHER,CIR,RESERVED
,,SPRUCE FROST,CV,ACTIVE
,,PEWTER LUSTER,BND,ACTIVE
,,SOLSTICE,CV,ACTIVE
,,GRENADINE BLOOM,CV,ACTIVE
,,AMBER DUST,CV,ACTIVE
,,SPARKLING LIGHT,DR,ACTIVE
,,IVY TRELIS,TRL,ACTIVE
,,GRENADINE BLOOM,BND,ACTIVE
,,PALE GLOW,CV,ACTIVE
,,IVY TRELLIS,TRL,ACTIVE
,,SWEET MIMOSA,DR,ACTIVE
,,BRIDEKIRK,DR,ACTIVE
,,PORT ELLEN,DR,ACTIVE
,,BIRKBY,CT,ACTIVE
,,SEAWALL,DR,ACTIVE
,,BEAUTYBRUSH,DR,ACTIVE
,,PIER,CT,ACTIVE
,,CROSSROADS,DR,ACTIVE
,,GEORGE NORRIS,,ACTIVE
,,JOHN CALHOUN,DR,ACTIVE
,,ROBERT TAFT,ST,ACTIVE
,,HENIRY CLAY,,ACTIVE
,,LOS FLORES,LN,RESERVED
,,MIKE MANSFIELD,RD,ACTIVE
,,ROBERT LAFOLLETTE,RD,ACTIVE
,,GEORGE MASON,AVE,ACTIVE
,,FARMHOUSE,LN,RESERVED
,,DUSTY BOOTS,LN,RESERVED
,,BLAZING CAMPFIRE,PASS,RESERVED
,,MANOR HEIGHTS,RD,RESERVED
,,THUNDERING HERD,WAY,RESERVED
,,HENRY CLAY,DR,ACTIVE
,,TANGLED BRUSHY,DR,ACTIVE
,,MALLARD BROOK,BND,RESERVED
,,ALLEN CRUM,,RESERVED
,,DUMFRIES,LN,RESERVED
,,EVIE,LN,RESERVED
,,CRYSTAL STREAM,PASS,ACTIVE
,,CUMBRAE,LN,RESERVED
,,BEACON DAY,DR,RESERVED
,,SEASIDE WOODS,DR,RESERVED
,,CHOCTAW PRINT,WAY,ACTIVE
,,MESTENGO,DR,ACTIVE
,,SPANISH JENNET,WAY,ACTIVE
,,BUCKSKIN HORSE,WAY,ACTIVE
,,STRAWBERRY ROAN,DR,ACTIVE
,,AMERICAN PAINT,WAY,ACTIVE
,,EB BENWHITE BLVD TO SVRD AT MONTOP,RAMP,ACTIVE
,,BREZZA,LN,ACTIVE
,,HASKIN RIDGE,LN,ACTIVE
,,NESKAR,DR,ACTIVE
,,EGAN,DR,ACTIVE
,,DAMPIER,PASS,ACTIVE
,,SMITHERS,,RESERVED
,,PACKHORSE,LN,RESERVED
,,PELUCAS,ST,RESERVED
,,BONITA SKY,DR,RESERVED
,,CADDO FALLS,WAY,RESERVED
,,WORTH,LN,RESERVED
,,S IH 35 SVRD SB AT OLTORF,TRN,ACTIVE
,,BELTON SPRING,ST,RESERVED
,,WOODLAND TO IH 35 SB,RAMP,ACTIVE
,,LIGHTFIELD,LN,ACTIVE
,,JOHN AREGOOD,,RESERVED
,,S IH 35 SVRD NB AT OLTORF,TRN,ACTIVE
,,ALLEN WELCH,,RESERVED
,,ANGIE VASTANO,,RESERVED
,,GRACIE KILTZ,LN,ACTIVE
,,TORRY REYNOLDS,,RESERVED
,,DUMPLING,DR,ACTIVE
,,WINNIE,DR,ACTIVE
,,LEDGEWAY,CV,RESERVED
,,BRANDY GILLEY,,RESERVED
,,REAGAN TO IH 35 SB,RAMP,ACTIVE
,,ARKOSE,ST,ACTIVE
,,RAFTER,RD,ACTIVE
,,SHOOTER MC GAVIN,DR,RESERVED
,,PLACID BROOK,CT,RESERVED
,,FAIR ATHENS,ST,RESERVED
,,MEDINA GAP,DR,RESERVED
,,ESPINADO,RD,RESERVED
,,ANAHUAC BREEZE,LN,RESERVED
,,CLEAR CHILDRESS,LN,RESERVED
,,X,ST,ACTIVE
,,GILMER,CT,RESERVED
,,CAVELLO,CT,RESERVED
,,TORINO,CV,RESERVED
,,SOLDATO,CV,RESERVED
,,MOUNTAIN VIEW,CV,ACTIVE
,,SHIVANI,DR,RESERVED
,,HEMA,DR,RESERVED
,,LINNAEA,LN,RESERVED
,,INSPIRE,DR,RESERVED
,,BANK,ST,RESERVED
,,CASA REAL,DR,ACTIVE
,,BERDOLL,BND,ACTIVE
,,ABRAMS,DR,ACTIVE
,,CABRERA,PATH,ACTIVE
,,CHARRO,DR,ACTIVE
,,YANEZ,DR,ACTIVE
,,DAIN,PATH,ACTIVE
,,SANDHILL CRANE,DR,RESERVED
,,CASASANTA,TRL,ACTIVE
,,MICHELANGELO,ST,ACTIVE
,,OSTRICH,TRL,ACTIVE
,,WOODCOCK,WAY,ACTIVE
,,SILVER FOX,DR,ACTIVE
,,MEDINA RIDGE,LN,RESERVED
,,SKIMMER,RUN,ACTIVE
,,CROWN GEM,DR,ACTIVE
,,MABLO RIDGE,DR,ACTIVE
,,MACEDO,DR,ACTIVE
,,MARIO,DR,ACTIVE
,,ISLESIAS,DR,ACTIVE
,,TAVIRA,DR,ACTIVE
,,SHIFLET,DR,ACTIVE
,,DOLPH,DR,ACTIVE
,,LOS PINOS,PATH,ACTIVE
,,GLADYS,DR,ACTIVE
,,TINSEL,DR,ACTIVE
,,WAYLON,PASS,ACTIVE
,,KOALA,ST,ACTIVE
,,GUNISON,DR,RESERVED
,,GLADSOME,PATH,RESERVED
,,LANETTE,LN,ACTIVE
,,HARBINGER,LN,RESERVED
,,RUEDAS,RD,ACTIVE
,,RUBARB,PATH,ACTIVE
,,MOSAIC,LOOP,RESERVED
,,GALVAN,DR,ACTIVE
,,SWAIN,ST,ACTIVE
,,VERACRUZ,DR,ACTIVE
,,CAPERI,DR,ACTIVE
,,ALBATROSS,PASS,ACTIVE
,,ARCATA,AVE,ACTIVE
,,CALIPATRIA,LN,ACTIVE
,,RAMON,BND,ACTIVE
,,DUMAS,CV,ACTIVE
,,TRANQUIL MIST,DR,RESERVED
,,EAGLEMAN,LN,RESERVED
,,RUXPIN,RD,ACTIVE
,,JULIO,DR,ACTIVE
,,REVA,RD,ACTIVE
,,IGLESIAS,DR,ACTIVE
,,ERNESTINA,PASS,ACTIVE
,,CORZO,PASS,ACTIVE
,,ESTEBAN,DR,ACTIVE
,,RUBIX,RD,ACTIVE
,,COOL GRAY,CV,RESERVED
,,SHIMMERING SEA,DR,RESERVED
,,DEEP EMERALD,DR,RESERVED
,,WARM WASSAIL,DR,RESERVED
,,HURRICANE HAZE,DR,RESERVED
,,PONG,PATH,ACTIVE
,,E BEN WHITE WB,RAMP,ACTIVE
,,JOCUND,DR,RESERVED
,,AMBITION,WAY,RESERVED
,,WIND CHIME,DR,RESERVED
,,VERNAL,RD,RESERVED
,,MIRTHFUL,LN,RESERVED
,,MONTGOMERY,ST,RESERVED
,,HOLBECK,WAY,RESERVED
,,GRIFFIN,LN,ACTIVE
,,SIBERIAN ELM,LN,ACTIVE
,,UPLAND WILLOW,RD,ACTIVE
,,DITKA,DR,RESERVED
,,MC MAHON,LN,RESERVED
,,AGUILAR,ST,ACTIVE
,,SOFTLEAF,PATH,ACTIVE
,,AUSBLICK,AVE,ACTIVE
,,TWISTLEAF,PATH,ACTIVE
,,PALELEAF,PATH,ACTIVE
,,FALKLAND,TRCE,ACTIVE
,,OAKMONT BLVD NB TO NORTHWOOD EB,RAMP,ACTIVE
,,CHIPMONK,RD,ACTIVE
,,CORNFIELD,DR,RESERVED
,,ULIVO,CV,ACTIVE
,,EUGENE,ST,ACTIVE
,,JACKSON GRAHAM,DR,ACTIVE
,,SAGIRA,PATH,ACTIVE
,,DAVES LANDING,DR,ACTIVE
,,BRASANO,PL,RESERVED
,,SUN CHASE,PKWY,ACTIVE
,,VILLA RIALTO,VW,RESERVED
,,MODENA BAY,BND,RESERVED
,,DILLY,DR,ACTIVE
,,LUKES,CV,ACTIVE
,,DUSTED DAISY,ST,ACTIVE
,,ANCIRA,PL,ACTIVE
,,DUFOUR,DR,ACTIVE
,,FADDEN,RD,ACTIVE
,,TWISTED BRANCH,WAY,ACTIVE
,,CROFTON,CV,ACTIVE
,,ANTELOPE WELL,LN,ACTIVE
,,COMBINE,PATH,RESERVED
,,WHEELBARROW,WAY,RESERVED
,,TRACTOR,DR,RESERVED
,,COB,ST,RESERVED
,,ROOSTER,RD,RESERVED
,,ESTORIA,LN,RESERVED
,,HAYGRAZER,WAY,RESERVED
,,SEMPER GUMBY,LN,RESERVED
,,COWBIRD,PATH,RESERVED
,,SALVIDAR,BND,ACTIVE
,,SINGH,DR,ACTIVE
,,SUDHA,DR,ACTIVE
,,MARY ELIZABETH,DR,ACTIVE
,,OGLETHORPE,DR,ACTIVE
,,BENEDICT,DR,ACTIVE
,,GRAIN BIN,WAY,RESERVED
,,BRAIN BIN,WAY,RESERVED
,,MARYANNE,LN,ACTIVE
,,DAVENPORT DIVIDE,CT,ACTIVE
,,LOURIS,LN,ACTIVE
,,BOQUIST,DR,ACTIVE
,,TWEEDY,TRL,ACTIVE
,,ZAVALA,CV,ACTIVE
,,NAVAJO DRAW,LN,ACTIVE
,,COPPERSTONE,AVE,RESERVED
,,FLINTROCK,RD,ACTIVE
,,LONE PADDOCK,LN,ACTIVE
,,PEAR LIGHT,RD,RESERVED
,,FLORET,TRCE,ACTIVE
,,HALITE,BND,ACTIVE
,,NAGEL RIDGE,,ACTIVE
,,CLADE,CV,ACTIVE
,,QUINTANA ROO,TRL,RESERVED
,,ROSETTE,WAY,ACTIVE
,,BACCARAC,LN,RESERVED
,,LAMONT,LN,ACTIVE
,,TEXANITES,CV,RESERVED
,,BURDITT,DR,RESERVED
,,VARVE,DR,RESERVED
,,LOPHA,CV,RESERVED
,,AMMONITE,DR,RESERVED
,,OYSTER SHELL,DR,RESERVED
,,SCARP,DR,RESERVED
,,MOSS PHLOX,CIR,ACTIVE
,,ATCO,DR,RESERVED
,,KINGENA,DR,RESERVED
,,OSTREA,DR,RESERVED
,,DRUMLIN,DR,RESERVED
,,TIGRENEA,DR,RESERVED
,,RUGOSA,DR,RESERVED
,,REEF,DR,RESERVED
,,TERRA ROSA,DR,RESERVED
,,STOCKMAN,DR,RESERVED
,,MAYSILLEE,ST,ACTIVE
,,CELOSIA,CV,ACTIVE
,,DURIAN,ST,ACTIVE
,,CELOSIA,ST,ACTIVE
,,GOLDEN ASPEN,LOOP,ACTIVE
,,GALLUS,DR,ACTIVE
,,BAILEYFIELD,DR,ACTIVE
,,MOGANO,CV,ACTIVE
,,CHAPIN RIDGE,TRCE,ACTIVE
,,CHADSFORD,LN,ACTIVE
,,BRISA,WAY,RESERVED
,,MARLOCK,TRL,ACTIVE
,,BRAHMIN,DR,ACTIVE
,,OLDHAM,CV,ACTIVE
,,GROPIUS,LN,ACTIVE
,,JACQUELINE KENNEDY,ST,RESERVED
,,SKARN,RD,ACTIVE
,,BURGAN,PATH,ACTIVE
,,BRISTOL MOTOR,PASS,ACTIVE
,,GOLDEN BOUGH,LN,RESERVED
,,RINDLE,WAY,ACTIVE
,,LAURIE,LN,ACTIVE
,,SHINNING ISLE,RUN,ACTIVE
,,VICENZA,DR,ACTIVE
,,DALY,CV,ACTIVE
,,ALOUETTE,DR,RESERVED
,,PENLEY RESERVE,PASS,ACTIVE
,,CHAMOIX,DR,RESERVED
,,BAUGH,RD,ACTIVE
,,LOSOYA,CV,ACTIVE
,,ATTRA,ST,ACTIVE
,,AZIE TAYLOR MORTON,RD,RESERVED
,,BROOKS,ST,ACTIVE
,,LEO SB TO DAVIS WB,TRN,ACTIVE
,,DRIFTSONG,DR,RESERVED
,,ERWIN,TRL,ACTIVE
,,BRADY CLEARING,DR,RESERVED
,,KAIHILL,DR,ACTIVE
,,ROCKY REACH,RD,ACTIVE
,,HARKIN,DR,RESERVED
,,SLAUGHTER CRK SB TO NB SVRD,TRN,ACTIVE
,,ROSEBURG,DR,ACTIVE
,,DRUMMOND PHLOX,DR,ACTIVE
,,WINTER RAY,DR,ACTIVE
,,THUMPER JACK,CT,ACTIVE
,,JACKSON BROWNING,LN,ACTIVE
,,GONZALES RANGER,PASS,ACTIVE
,,KADEN PRINCE,DR,ACTIVE
,,GUILE,PASS,ACTIVE
,,SPECKLED ALDER,DR,ACTIVE
,,RAINES,PASS,ACTIVE
,,DENAY,PASS,ACTIVE
,,EBERLY,ST,ACTIVE
,,LAVENDER FIELD,PATH,ACTIVE
,,SPINGTON,DR,ACTIVE
,,SOUTHERNER,WAY,ACTIVE
,,GOSPEL CON CARNE,CIR,RESERVED
,,PAM JARY,LN,ACTIVE
,,DOLPHIN,,ACTIVE
,,CATOCTIN,DR,ACTIVE
,,BETTY FORD,ST,RESERVED
,,POMELO,LN,ACTIVE
,,FLAMELEAF SUMAC,DR,ACTIVE
,,CENTURY TREE,CV,ACTIVE
,,WHITE CORAL,DR,ACTIVE
,,BRINDLE,CT,ACTIVE
,,RUBY CREEK,DR,ACTIVE
,,IRON RAIL,TER,ACTIVE
,,JAZZBERRY,WAY,ACTIVE
,,VERRADO,PATH,ACTIVE
,,THESEUS,PASS,ACTIVE
,,MENOTTI,CT,RESERVED
,,FANEUIL,WAY,ACTIVE
,,GRENADIER,DR,RESERVED
,,SPRING RAY,DR,ACTIVE
,,ZINK,BND,ACTIVE
,,LIKETY SPLIT,LN,RESERVED
,,MENLO,LN,RESERVED
,,MIDLOTHIAN,DR,ACTIVE
,,GUY MOUNTAIN,DR,ACTIVE
,,WATERBROOK,DR,ACTIVE
,,SPIRIT,DR,ACTIVE
,,WB 290 TO EB 290 AT SPRINGDALE,TRN,ACTIVE
,,WB 290 TO EB 290 AT PARMER,TRN,ACTIVE
,,CLERK,ST,ACTIVE
,,INDIAN PONY,DR,ACTIVE
,,ANCOLIE,DR,RESERVED
,,HERBERT HOOVER,DR,ACTIVE
,,BOWMORE,DR,RESERVED
