Item Number,Product Name,CityStore Exclusive,Unit Price,Color,Size,Style,Category Name,Description
04265,Women Pencil Socks,No,9.00,,Women's (4 - 10 ï¿½),,New York Socks,"These pencil-print cotton-blend crew socks let you channel your inner writer. Wear them while sketching your next big idea, or gift them to your teacher or friend.  Ribbed cuffs, Mid-calf height& Cotton/nylon/polyester/spandex.  Fit women  shoe size 4-10"
04268,Food Truck Women Socks,No,9.00,Jade,Women's (4 - 10 ï¿½),,New York Socks,"Featuring the latest and greatest way to grab some good eats in urban areas, these Women  Food Truck Crew Socks are the perfect pair to wear as you go hunting down your favorite moving restaurant. From pizza to hotdogs and hamburgers to the ideal snack food, there are a variety of choices when it comes to food trucks, but only one selection when it comes to food truck socks. Fits women s shoe size 4-10.546% Cotton, 33% Polyester, 19% Nylon, 2% Spandex.  Machine wash cold, inside out. Only non-chlorine bleach when needed. Tumble dry low. Do not iron.  46% Cotton, 33% Polyester, 19% Nylon, 2% Spandex.   Color: Jade"
04269,Law Men Socks,No,12.00,Gray,Mens (9 - 13),,New York Socks,"The scales of justice favor the sleek style of these men s Crew Socks! Made with a law pattern that s perfect for the aspiring law student, court room employee or lawyer, this polished pair leaves a bold impression.  Sleek details make these men s law Crew Socks perfect for the career guy!  Fits men s shoe size 6 - 12.5, 41% Cotton, 29% Polyester, 28% Nylon, 2% Spandex.  Machine wash cold, inside out. Only non-chlorine bleach when needed. Tumble dry low. Do not iron.  Color: Gray"
04270,Law Women Socks,No,9.00,Blue Periwinkle,Women's (4 - 10 ï¿½),,New York Socks,"The scales of justice favor the sleek style of these comfy socks. Cotton/nylon/polyester/spandex. Machine wash. Color: blue periwinkle.    Sleek details make these women s lawyer Crew Socks perfect for the career lady!    Fits women s shoe size 4 - 10.5    Machine wash cold, inside out. Only non-chlorine bleach when needed. Tumble dry low. Do not iron."
04271,Cyclist Mens Socks,No,12.00,Gray,Mens (9 - 13),,New York Socks,"Ready to go riding? These men  cyclist socks are perfect for the bike rider, with a speeding cyclist design on the legs. Hit the road in high style with these men  cyclist novelty crews   you re going to love them! Fun novelty socks for the bike rider.  Fits men  shoe size 6  12.5.  59% Cotton, 21% Nylon, 18% Polyester, 2% Spandex.  Machine wash cold, inside out. Only non-chlorine bleach when needed. Tumble dry low. Do not iron.  Color: Gray"
04272,Teachers Pet Mens Socks,No,12.00,Black,Mens (10-13),,New York Socks,"These fun Teacher  Pet socks feature a ruler, pencil, books and an apple   all things that teachers love.    Fun novelty crew socks are a perfect gift for a teacher    Fits men  shoe size 6  12.5    48% Cotton, 28% Polyester, 22% Nylon, 2% Spandex    Machine wash cold, inside out. Only non-chlorine bleach when needed. Tumble dry low. Do not iron."
04272,Teachers Pet Mens Socks,No,12.00,Gray,Mens (9 - 13),,New York Socks,"These fun Teacher  Pet socks feature a ruler, pencil, books and an apple   all things that teachers love.    Fun novelty crew socks are a perfect gift for a teacher    Fits men  shoe size 6  12.5    48% Cotton, 28% Polyester, 22% Nylon, 2% Spandex    Machine wash cold, inside out. Only non-chlorine bleach when needed. Tumble dry low. Do not iron."
05186,Subway Map Luggage Tags,No,12.00,Red,,,NYC Subway,"These brightly colored vegan leather Luggage Tags will make your luggage stand out!  Decorated with the NYC subway map, they make fun little gifts, or gift tags...if you can part with any of them!   Each one is 2 1/2  W x 2 3/4  H plus adjustable strap.    Available in Blue, Green, Orange, Pink, Red & Royal."
05186,Subway Map Luggage Tags,No,12.00,Red,,,Accessories,"These brightly colored vegan leather Luggage Tags will make your luggage stand out!  Decorated with the NYC subway map, they make fun little gifts, or gift tags...if you can part with any of them!   Each one is 2 1/2  W x 2 3/4  H plus adjustable strap.    Available in Blue, Green, Orange, Pink, Red & Royal."
05186,Subway Map Luggage Tags,No,12.00,Green,,,NYC Subway,"These brightly colored vegan leather Luggage Tags will make your luggage stand out!  Decorated with the NYC subway map, they make fun little gifts, or gift tags...if you can part with any of them!   Each one is 2 1/2  W x 2 3/4  H plus adjustable strap.    Available in Blue, Green, Orange, Pink, Red & Royal."
05186,Subway Map Luggage Tags,No,12.00,Green,,,Accessories,"These brightly colored vegan leather Luggage Tags will make your luggage stand out!  Decorated with the NYC subway map, they make fun little gifts, or gift tags...if you can part with any of them!   Each one is 2 1/2  W x 2 3/4  H plus adjustable strap.    Available in Blue, Green, Orange, Pink, Red & Royal."
05186,Subway Map Luggage Tags,No,12.00,Orange,,,NYC Subway,"These brightly colored vegan leather Luggage Tags will make your luggage stand out!  Decorated with the NYC subway map, they make fun little gifts, or gift tags...if you can part with any of them!   Each one is 2 1/2  W x 2 3/4  H plus adjustable strap.    Available in Blue, Green, Orange, Pink, Red & Royal."
05186,Subway Map Luggage Tags,No,12.00,Orange,,,Accessories,"These brightly colored vegan leather Luggage Tags will make your luggage stand out!  Decorated with the NYC subway map, they make fun little gifts, or gift tags...if you can part with any of them!   Each one is 2 1/2  W x 2 3/4  H plus adjustable strap.    Available in Blue, Green, Orange, Pink, Red & Royal."
05186,Subway Map Luggage Tags,No,12.00,Royal Blue,,,NYC Subway,"These brightly colored vegan leather Luggage Tags will make your luggage stand out!  Decorated with the NYC subway map, they make fun little gifts, or gift tags...if you can part with any of them!   Each one is 2 1/2  W x 2 3/4  H plus adjustable strap.    Available in Blue, Green, Orange, Pink, Red & Royal."
05186,Subway Map Luggage Tags,No,12.00,Royal Blue,,,Accessories,"These brightly colored vegan leather Luggage Tags will make your luggage stand out!  Decorated with the NYC subway map, they make fun little gifts, or gift tags...if you can part with any of them!   Each one is 2 1/2  W x 2 3/4  H plus adjustable strap.    Available in Blue, Green, Orange, Pink, Red & Royal."
05186,Subway Map Luggage Tags,No,12.00,Pink,,,NYC Subway,"These brightly colored vegan leather Luggage Tags will make your luggage stand out!  Decorated with the NYC subway map, they make fun little gifts, or gift tags...if you can part with any of them!   Each one is 2 1/2  W x 2 3/4  H plus adjustable strap.    Available in Blue, Green, Orange, Pink, Red & Royal."
05186,Subway Map Luggage Tags,No,12.00,Pink,,,Accessories,"These brightly colored vegan leather Luggage Tags will make your luggage stand out!  Decorated with the NYC subway map, they make fun little gifts, or gift tags...if you can part with any of them!   Each one is 2 1/2  W x 2 3/4  H plus adjustable strap.    Available in Blue, Green, Orange, Pink, Red & Royal."
04264,New York City  Handmade Pouch,No,12.00,,"9.5 x 5 x 1.5, 178 x 228mm",,Accessories,"Big enough to carry your pens, pencils, and cosmetics, yet compact enough to carry along everywhere, Galison  NYC Handmade Pouch, made from 100% cotton canvas, is perfect for a trip to The Big Apple or around the world. A great gift for travelers.  Size: 9.5 x 5 x 1.5 , 178 x 228mm, Silkscreen with azo-free dyes & Made with 100% cotton."
04264,New York City  Handmade Pouch,No,12.00,,"9.5 x 5 x 1.5, 178 x 228mm",,25 for under $25,"Big enough to carry your pens, pencils, and cosmetics, yet compact enough to carry along everywhere, Galison  NYC Handmade Pouch, made from 100% cotton canvas, is perfect for a trip to The Big Apple or around the world. A great gift for travelers.  Size: 9.5 x 5 x 1.5 , 178 x 228mm, Silkscreen with azo-free dyes & Made with 100% cotton."
04274,Statue of Liberty Tote,No,17.00,,,,Reusable,"This sturdy, reusable nylon tote features a stunning close-up photograph of the Statue of Liberty. Folds into a small packet with snap closure. Inside pocket with Velcro closure for keys & cell phone.  Dimensions (including handles): 27  H x 18.5  W x 1/4 D"
04274,Statue of Liberty Tote,No,17.00,,,,Accessories,"This sturdy, reusable nylon tote features a stunning close-up photograph of the Statue of Liberty. Folds into a small packet with snap closure. Inside pocket with Velcro closure for keys & cell phone.  Dimensions (including handles): 27  H x 18.5  W x 1/4 D"
04260,Tripster NYC Hat,No,25.00,,,,Accessories,Black Hat embroidered with NYC & screen-printed brim in white with NYC drawings.  Adjustable Velcro strap and high-quality cotton twill.
04261,Tripster NYC Eco Tote,No,17.00,,,,Accessories,"Eco Tote, light weight and durable and folds into a pouch, pouch also functions as interior pocket inside tote.  Tote dimensions: 16.5  wide x 24  tall x 3  side gusset.  Pouch dimensions: 5.5  wide x 5.5  tall.  Material: Polyester"
15180,Coney Island Mermaid Tee,No,30.00,,M,,Wear NYC,"Coney Island is famous for its Mermaid population...but they can t catch this one! Protector of her fellow sea sirens and drunken sailors, in vintage flash style. T-shirt printed on a heather soft blue with black ink and cotton blend.  Available in sizes Small   XXL."
15180,Coney Island Mermaid Tee,No,30.00,,L,,Wear NYC,"Coney Island is famous for its Mermaid population...but they can t catch this one! Protector of her fellow sea sirens and drunken sailors, in vintage flash style. T-shirt printed on a heather soft blue with black ink and cotton blend.  Available in sizes Small   XXL."
15180,Coney Island Mermaid Tee,No,30.00,,XL,,Wear NYC,"Coney Island is famous for its Mermaid population...but they can t catch this one! Protector of her fellow sea sirens and drunken sailors, in vintage flash style. T-shirt printed on a heather soft blue with black ink and cotton blend.  Available in sizes Small   XXL."
15180,Coney Island Mermaid Tee,No,30.00,,S,,Wear NYC,"Coney Island is famous for its Mermaid population...but they can t catch this one! Protector of her fellow sea sirens and drunken sailors, in vintage flash style. T-shirt printed on a heather soft blue with black ink and cotton blend.  Available in sizes Small   XXL."
15180,Coney Island Mermaid Tee,No,30.00,,XXL,,Wear NYC,"Coney Island is famous for its Mermaid population...but they can t catch this one! Protector of her fellow sea sirens and drunken sailors, in vintage flash style. T-shirt printed on a heather soft blue with black ink and cotton blend.  Available in sizes Small   XXL."
