NCESSCH,School Name,School Year,Number of Applications,lastUpdated,recordId
292280001293,WINNETONKA HIGH,2021,73,05/11/2020 02:23:00 AM,2922800012932021
292280003083,STALEY HIGH,2021,90,05/11/2020 02:23:00 AM,2922800030832021
292283001297,NORTH PLATTE HIGH,2021,10,05/11/2020 02:23:00 AM,2922830012972021
292289001309,NORTHWEST HIGH SCHOOL,2021,*,05/11/2020 02:23:00 AM,2922890013092021
292292001311,NORTHWESTERN HIGH,2021,*,05/11/2020 02:23:00 AM,2922920013112021
292295001313,NORWOOD HIGH,2021,*,05/11/2020 02:23:00 AM,2922950013132021
292298001315,ADAIR CO. HIGH,2021,*,05/11/2020 02:23:00 AM,2922980013152021
292301001317,OAK GROVE HIGH,2021,35,05/11/2020 02:23:00 AM,2923010013172021
292307001321,OAK RIDGE HIGH,2021,7,05/11/2020 02:23:00 AM,2923070013212021
292310001325,ODESSA HIGH,2021,18,05/11/2020 02:23:00 AM,2923100013252021
292313001327,ORAN HIGH SCHOOL,2021,20,05/11/2020 02:23:00 AM,2923130013272021
292316001331,ORCHARD FARM HIGH SCHOOL,2021,43,05/11/2020 02:23:00 AM,2923160013312021
292319001334,SOUTH HOLT HIGH,2021,*,05/11/2020 02:23:00 AM,2923190013342021
292322001336,ORRICK HIGH,2021,*,05/11/2020 02:23:00 AM,2923220013362021
292325001338,OSBORN HIGH,2021,*,05/11/2020 02:23:00 AM,2923250013382021
292327001340,OSCEOLA JR.-SR. HIGH,2021,*,05/11/2020 02:23:00 AM,2923270013402021
292331001342,OTTERVILLE HIGH,2021,*,05/11/2020 02:23:00 AM,2923310013422021
292334001347,OWENSVILLE HIGH,2021,26,05/11/2020 02:23:00 AM,2923340013472021
292340002565,LUTIE HIGH,2021,*,05/11/2020 02:23:00 AM,2923400025652021
292343001351,OZARK HIGH SCHOOL,2021,*,05/11/2020 02:23:00 AM,2923430013512021
292346001356,PACIFIC HIGH,2021,26,05/11/2020 02:23:00 AM,2923460013562021
292349001362,PALMYRA HIGH,2021,18,05/11/2020 02:23:00 AM,2923490013622021
292353001365,PARIS HIGH,2021,7,05/11/2020 02:23:00 AM,2923530013652021
292355001371,PARK HILL HIGH SCHOOL,2021,*,05/11/2020 02:23:00 AM,2923550013712021
292355002413,PARK HILL SOUTH HIGH,2021,114,05/11/2020 02:23:00 AM,2923550024132021
292358000459,FERN RIDGE HIGH,2021,*,05/11/2020 02:23:00 AM,2923580004592021
292358001379,PARKWAY CENTRAL HIGH SCHOOL,2021,*,05/11/2020 02:23:00 AM,2923580013792021
292358001393,PARKWAY NORTH HIGH SCHOOL,2021,*,05/11/2020 02:23:00 AM,2923580013932021
292358001394,SOUTH HIGH,2021,93,05/11/2020 02:23:00 AM,2923580013942021
292358001404,WEST HIGH,2021,66,05/11/2020 02:23:00 AM,2923580014042021
292364001406,MEADOW HEIGHTS HIGH,2021,*,05/11/2020 02:23:00 AM,2923640014062021
292367001410,PATTONSBURG HIGH,2021,*,05/11/2020 02:23:00 AM,2923670014102021
292370001421,PATTONVILLE SR. HIGH,2021,83,05/11/2020 02:23:00 AM,2923700014212021
292373001424,RAYMORE-PECULIAR SR. HIGH,2021,76,05/11/2020 02:23:00 AM,2923730014242021
292453002387,PERRYVILLE SR. HIGH,2021,31,05/11/2020 02:23:00 AM,2924530023872021
292511001441,PIERCE CITY HIGH,2021,11,05/11/2020 02:23:00 AM,2925110014412021
292514001445,CLOPTON HIGH,2021,9,05/11/2020 02:23:00 AM,2925140014452021
292517001448,PILOT GROVE HIGH,2021,9,05/11/2020 02:23:00 AM,2925170014482021
292521001450,PLATO HIGH,2021,6,05/11/2020 02:23:00 AM,2925210014502021
292523001456,PLATTE COUNTY R3 HIGH SCHOOL,2021,*,05/11/2020 02:23:00 AM,2925230014562021
292529001458,PLATTSBURG HIGH,2021,*,05/11/2020 02:23:00 AM,2925290014582021
292533001461,PLEASANT HILL HIGH SCHOOL,2021,*,05/11/2020 02:23:00 AM,2925330014612021
292535001463,PLEASANT HOPE HIGH,2021,12,05/11/2020 02:23:00 AM,2925350014632021
292541001465,POLO HIGH,2021,6,05/11/2020 02:23:00 AM,2925410014652021
292545001475,POPLAR BLUFF HIGH,2021,78,05/11/2020 02:23:00 AM,2925450014752021
292550001497,POTOSI HIGH,2021,41,05/11/2020 02:23:00 AM,2925500014972021
292553001500,PRAIRIE HOME HIGH,2021,*,05/11/2020 02:23:00 AM,2925530015002021
292559002300,PRINCETON R-V JR.-SR. HIGH,2021,6,05/11/2020 02:23:00 AM,2925590023002021
292562001502,PURDY HIGH,2021,11,05/11/2020 02:23:00 AM,2925620015022021
292565001508,PUXICO HIGH,2021,7,05/11/2020 02:23:00 AM,2925650015082021
292571001510,MARK TWAIN SR. HIGH,2021,10,05/11/2020 02:23:00 AM,2925710015102021
292607001525,RAYTOWN SR. HIGH,2021,53,05/11/2020 02:23:00 AM,2926070015252021
292607001526,RAYTOWN SOUTH SR. HIGH,2021,40,05/11/2020 02:23:00 AM,2926070015262021
292616001536,REEDS SPRING HIGH,2021,46,05/11/2020 02:23:00 AM,2926160015362021
292622001541,REPUBLIC HIGH,2021,*,05/11/2020 02:23:00 AM,2926220015412021
292648001554,RICHMOND HIGH,2021,15,05/11/2020 02:23:00 AM,2926480015542021
292661001564,RISCO HIGH,2021,*,05/11/2020 02:23:00 AM,2926610015642021
292664001573,RITENOUR SR. HIGH,2021,51,05/11/2020 02:23:00 AM,2926640015732021
292667001586,RIVERVIEW GARDENS SR. HIGH,2021,15,05/11/2020 02:23:00 AM,2926670015862021
292676001604,NORTH TECHNICAL,2021,13,05/11/2020 02:23:00 AM,2926760016042021
292679001613,ROCK PORT HIGH,2021,*,05/11/2020 02:23:00 AM,2926790016132021
292685000657,MARQUETTE SR. HIGH,2021,7,05/11/2020 02:23:00 AM,2926850006572021
292685000665,ROCKWOOD SUMMIT SR. HIGH,2021,117,05/11/2020 02:23:00 AM,2926850006652021
292685001621,EUREKA SR. HIGH,2021,74,05/11/2020 02:23:00 AM,2926850016212021
292685001624,LAFAYETTE SR. HIGH,2021,109,05/11/2020 02:23:00 AM,2926850016242021
292689001636,ROLLA SR. HIGH,2021,44,05/11/2020 02:23:00 AM,2926890016362021
292697001639,RUSSELLVILLE HIGH,2021,8,05/11/2020 02:23:00 AM,2926970016392021
292706001644,BENTON HIGH,2021,*,05/11/2020 02:23:00 AM,2927060016442021
292706001648,CENTRAL HIGH,2021,52,05/11/2020 02:23:00 AM,2927060016482021
292706001660,LAFAYETTE HIGH,2021,11,05/11/2020 02:23:00 AM,2927060016602021
292709001678,SALEM SR. HIGH,2021,41,05/11/2020 02:23:00 AM,2927090016782021
292994002067,TARKIO HIGH,2020,7,05/11/2020 02:22:00 AM,2929940020672020
292752001685,SALISBURY RIV HIGH SCHOOL,2021,*,05/11/2020 02:23:00 AM,2927520016852021
292754001686,SARCOXIE HIGH,2021,*,05/11/2020 02:23:00 AM,2927540016862021
292757001693,SAVANNAH HIGH,2021,22,05/11/2020 02:23:00 AM,2927570016932021
292760001695,NORTHEAST VERNON CO. R-I HIGH,2021,*,05/11/2020 02:23:00 AM,2927600016952021
292763001697,OSAGE HIGH,2021,21,05/11/2020 02:23:00 AM,2927630016972021
292766001702,SCHUYLER CO. HIGH,2021,8,05/11/2020 02:23:00 AM,2927660017022021
292783001709,SMITH-COTTON HIGH SCHOOL,2021,91,05/11/2020 02:23:00 AM,2927830017092021
292787001716,SENATH-HORNERSVILLE HIGH SCHOOL,2021,*,05/11/2020 02:23:00 AM,2927870017162021
292790001719,SENECA HIGH,2021,22,05/11/2020 02:23:00 AM,2927900017192021
292793001721,SEYMOUR HIGH,2021,*,05/11/2020 02:23:00 AM,2927930017212021
292811001728,SOUTH SHELBY HIGH,2021,15,05/11/2020 02:23:00 AM,2928110017282021
292817001734,SHELDON HIGH,2021,*,05/11/2020 02:23:00 AM,2928170017342021
292826001744,SIKESTON SR. HIGH,2021,45,05/11/2020 02:23:00 AM,2928260017442021
292829001748,SILEX HIGH,2021,12,05/11/2020 02:23:00 AM,2928290017482021
292836001750,SLATER HIGH,2021,*,05/11/2020 02:23:00 AM,2928360017502021
292838001752,SMITHTON HIGH,2021,12,05/11/2020 02:23:00 AM,2928380017522021
292841001754,SMITHVILLE HIGH,2021,43,05/11/2020 02:23:00 AM,2928410017542021
292843001757,SOUTH CALLAWAY HIGH,2021,15,05/11/2020 02:23:00 AM,2928430017572021
292847001759,SOUTH IRON HIGH,2021,8,05/11/2020 02:23:00 AM,2928470017592021
292850001761,SOUTH NODAWAY HIGH,2021,13,05/11/2020 02:23:00 AM,2928500017612021
292853001764,SOUTH PEMISCOT HIGH,2021,*,05/11/2020 02:23:00 AM,2928530017642021
292856001766,SOUTHERN BOONE HIGH,2021,30,05/11/2020 02:23:00 AM,2928560017662021
292859001768,ELLINGTON HIGH SCHOOL,2021,*,05/11/2020 02:23:00 AM,2928590017682021
292862001770,SOUTHLAND HIGH,2021,*,05/11/2020 02:23:00 AM,2928620017702021
292868001772,SOUTHWEST LIVINGSTON CO R-1 HS,2021,*,05/11/2020 02:23:00 AM,2928680017722021
292871001774,SOUTHWEST HIGH,2021,16,05/11/2020 02:23:00 AM,2928710017742021
292874001776,SPARTA HIGH,2021,9,05/11/2020 02:23:00 AM,2928740017762021
292880001779,SPOKANE HIGH,2021,14,05/11/2020 02:23:00 AM,2928800017792021
292886001786,CENTRAL HIGH,2021,86,05/11/2020 02:23:00 AM,2928860017862021
292886001796,GLENDALE HIGH,2021,69,05/11/2020 02:23:00 AM,2928860017962021
292886001800,HILLCREST HIGH,2021,49,05/11/2020 02:23:00 AM,2928860018002021
292886001804,KICKAPOO HIGH,2021,112,05/11/2020 02:23:00 AM,2928860018042021
292886001808,PARKVIEW HIGH,2021,84,05/11/2020 02:23:00 AM,2928860018082021
292892001848,ST. CHARLES HIGH,2021,25,05/11/2020 02:23:00 AM,2928920018482021
292892001851,ST. CHARLES WEST HIGH,2021,30,05/11/2020 02:23:00 AM,2928920018512021
292895001860,FRANCIS HOWELL HIGH,2021,93,05/11/2020 02:23:00 AM,2928950018602021
292895002063,FRANCIS HOWELL UNION HIGH,2021,*,05/11/2020 02:23:00 AM,2928950020632021
292928001994,ROOSEVELT HIGH,2021,*,05/11/2020 02:23:00 AM,2929280019942021
292928002009,SUMNER HIGH,2021,15,05/11/2020 02:23:00 AM,2929280020092021
292928002011,VASHON HIGH,2021,20,05/11/2020 02:23:00 AM,2929280020112021
292928002873,CARNAHAN SCH. OF THE FUTURE,2021,16,05/11/2020 02:23:00 AM,2929280028732021
292928003231,COLLEGIATE SCHOOL OF MED/BIO,2021,20,05/11/2020 02:23:00 AM,2929280032312021
292943002037,STEELVILLE HIGH,2021,16,05/11/2020 02:23:00 AM,2929430020372021
292949002042,STEWARTSVILLE HIGH,2021,*,05/11/2020 02:23:00 AM,2929490020422021
292952002044,STOCKTON HIGH,2021,10,05/11/2020 02:23:00 AM,2929520020442021
292958002046,STOUTLAND HIGH,2021,6,05/11/2020 02:23:00 AM,2929580020462021
292961002048,MORGAN CO. R-I HIGH,2021,6,05/11/2020 02:23:00 AM,2929610020482021
292964002050,STRAFFORD HIGH,2021,24,05/11/2020 02:23:00 AM,2929640020502021
292970002053,STURGEON HIGH,2021,*,05/11/2020 02:23:00 AM,2929700020532021
292976002057,SULLIVAN SR. HIGH,2021,52,05/11/2020 02:23:00 AM,2929760020572021
292981002059,SUMMERSVILLE HIGH,2021,*,05/11/2020 02:23:00 AM,2929810020592021
292988002064,SWEET SPRINGS HIGH,2021,*,05/11/2020 02:23:00 AM,2929880020642021
293027002069,THAYER SR. HIGH,2021,*,05/11/2020 02:23:00 AM,2930270020692021
293030002071,TINA-AVALON HIGH,2021,*,05/11/2020 02:23:00 AM,2930300020712021
293107002152,WARSAW HIGH,2021,15,05/11/2020 02:23:00 AM,2931070021522021
293111002163,WASHINGTON HIGH,2021,52,05/11/2020 02:23:00 AM,2931110021632021
293114001901,KINGSTON HIGH,2021,*,05/11/2020 02:23:00 AM,2931140019012021
293144002175,WAYNESVILLE SR. HIGH,2021,46,05/11/2020 02:23:00 AM,2931440021752021
293146002181,WEAUBLEAU HIGH,2021,6,05/11/2020 02:23:00 AM,2931460021812021
292958002046,STOUTLAND HIGH,2020,*,05/11/2020 02:22:00 AM,2929580020462020
293045002090,TROY BUCHANAN HIGH,2020,105,05/11/2020 02:22:00 AM,2930450020902020
293051002092,TUSCUMBIA HIGH,2020,*,05/11/2020 02:22:00 AM,2930510020922020
293052002095,TWIN RIVERS HIGH,2020,24,05/11/2020 02:22:00 AM,2930520020952020
293057002101,UNION HIGH,2020,78,05/11/2020 02:22:00 AM,2930570021012020
293060002103,UNION STAR HIGH,2020,*,05/11/2020 02:22:00 AM,2930600021032020
293066002113,UNIVERSITY CITY SR. HIGH,2020,58,05/11/2020 02:22:00 AM,2930660021132020
293069002116,VALLEY PARK SR. HIGH,2020,20,05/11/2020 02:22:00 AM,2930690021162020
293072002119,VALLEY HIGH,2020,7,05/11/2020 02:22:00 AM,2930720021192020
293075002121,VAN BUREN HIGH,2020,8,05/11/2020 02:22:00 AM,2930750021212020
293078002124,VAN-FAR JR./SR. HIGH,2020,12,05/11/2020 02:22:00 AM,2930780021242020
293081002128,VERONA HIGH,2020,9,05/11/2020 02:22:00 AM,2930810021282020
A0105671,MARANATHA BAPTIST ACADEMY,2020,*,05/11/2020 02:22:00 AM,A01056712020
00754604,LUTHERAN HIGH SCHOOL NORTH,2021,18,05/11/2020 02:23:00 AM,007546042021
00754615,LUTHERAN HIGH SCHOOL SOUTH,2021,43,05/11/2020 02:23:00 AM,007546152021
00755084,MISSOURI MILITARY ACADEMY,2021,9,05/11/2020 02:23:00 AM,007550842021
00755663,JOHN BURROUGHS SCHOOL,2021,23,05/11/2020 02:23:00 AM,007556632021
00755674,THE BARSTOW SCHOOL,2021,10,05/11/2020 02:23:00 AM,007556742021
00755787,ST PAUL LUTHERAN HIGH SCHOOL,2021,12,05/11/2020 02:23:00 AM,007557872021
00755801,THE PRINCIPIA SCHOOL,2021,*,05/11/2020 02:23:00 AM,007558012021
00755812,THOMAS JEFFERSON SCHOOL,2021,*,05/11/2020 02:23:00 AM,007558122021
00755867,WHITFIELD SCHOOL,2021,14,05/11/2020 02:23:00 AM,007558672021
00755889,LOGOS SCHOOL,2021,*,05/11/2020 02:23:00 AM,007558892021
02041125,TWIN CITY CHRISTIAN ACADEMY,2021,*,05/11/2020 02:23:00 AM,020411252021
02041635,TOWER GROVE CHRISTIAN ACADEMY,2021,*,05/11/2020 02:23:00 AM,020416352021
293150002186,WEBB CITY HIGH,2021,48,05/11/2020 02:23:00 AM,2931500021862021
293153002197,WEBSTER GROVES HIGH,2021,56,05/11/2020 02:23:00 AM,2931530021972021
293156002199,WELLINGTON-NAPOLEON HIGH,2021,7,05/11/2020 02:23:00 AM,2931560021992021
293165002208,EMIL E. HOLT SR. HIGH,2021,88,05/11/2020 02:23:00 AM,2931650022082021
293165002844,TIMBERLAND HIGH,2021,108,05/11/2020 02:23:00 AM,2931650028442021
293168002215,WEST PLAINS SR. HIGH,2021,44,05/11/2020 02:23:00 AM,2931680022152021
293171002220,WEST PLATTE HIGH,2021,15,05/11/2020 02:23:00 AM,2931710022202021
293183002226,FATIMA HIGH,2021,*,05/11/2020 02:23:00 AM,2931830022262021
293186002232,WESTRAN HIGH,2021,14,05/11/2020 02:23:00 AM,2931860022322021
293192002235,WHEATLAND HIGH,2021,6,05/11/2020 02:23:00 AM,2931920022352021
293195002237,WHEATON HIGH,2021,9,05/11/2020 02:23:00 AM,2931950022372021
A0105677,NEOSHO CHRISTIAN SCHOOLS,2020,*,05/11/2020 02:22:00 AM,A01056772020
A0105700,PLAZA HEIGHTS CHRISTIAN ACADEMY,2020,8,05/11/2020 02:22:00 AM,A01057002020
A0105706,PROVIDENCE CLASSICAL CHRISTIAN ACADEMY,2020,*,05/11/2020 02:22:00 AM,A01057062020
A0304087,APPLEWOOD CHRISTIAN SCHOOL,2020,*,05/11/2020 02:22:00 AM,A03040872020
A0502105,THE FULTON SCHOOL AT ST ALBANS,2020,*,05/11/2020 02:22:00 AM,A05021052020
A0502153,WESTWOOD BAPTIST ACADEMY,2020,*,05/11/2020 02:22:00 AM,A05021532020
A0701417,LIBERTY CHRISTIAN ACADEMY,2020,*,05/11/2020 02:22:00 AM,A07014172020
A0740079,VILLA DUCHESNE & OAK HILL SCHOOL,2020,17,05/11/2020 02:22:00 AM,A07400792020
A0740163,NEW LIFE CHRISTIAN SCHOOL,2020,*,05/11/2020 02:22:00 AM,A07401632020
A0902013,HERITAGE ACADEMY,2020,8,05/11/2020 02:22:00 AM,A09020132020
A0902016,ISLAMIC SCHOOL OF GREATER KANSAS CITY,2020,*,05/11/2020 02:22:00 AM,A09020162020
A1101379,THE PLAZA ACADEMY,2020,*,05/11/2020 02:22:00 AM,A11013792020
00751705,BISHOP DU BOURG HIGH SCHOOL,2021,14,05/11/2020 02:23:00 AM,007517052021
00752152,DUCHESNE HIGH SCHOOL,2021,29,05/11/2020 02:23:00 AM,007521522021
00752196,TRINITY CATHOLIC HIGH SCHOOL,2021,29,05/11/2020 02:23:00 AM,007521962021
00752287,ST JOHN VIANNEY HIGH SCHOOL,2021,43,05/11/2020 02:23:00 AM,007522872021
00752312,ST DOMINIC HIGH SCHOOL,2021,47,05/11/2020 02:23:00 AM,007523122021
00752389,ST PIUS X HIGH SCHOOL,2021,23,05/11/2020 02:23:00 AM,007523892021
00752797,CARDINAL RITTER COLLEGE PREP HIGH SCHOOL,2021,23,05/11/2020 02:23:00 AM,007527972021
00752855,ST FRANCIS BORGIA REGIONAL HIGH SCHOOL,2021,49,05/11/2020 02:23:00 AM,007528552021
00752946,SACRED HEART ELEMENTARY & HIGH SCHOOL,2021,7,05/11/2020 02:23:00 AM,007529462021
00753189,HELIAS CATHOLIC HIGH SCHOOL,2021,99,05/11/2020 02:23:00 AM,007531892021
00753531,ST TERESA'S ACADEMY,2021,36,05/11/2020 02:23:00 AM,007535312021
00753677,NOTRE DAME DE SION SCHOOL,2021,30,05/11/2020 02:23:00 AM,007536772021
00753848,BISHOP LEBLOND HIGH SCHOOL,2021,16,05/11/2020 02:23:00 AM,007538482021
00753939,ROCKHURST HIGH SCHOOL,2021,93,05/11/2020 02:23:00 AM,007539392021
00754138,NOTRE DAME REGIONAL HIGH SCHOOL,2021,77,05/11/2020 02:23:00 AM,007541382021
00754353,MCAULEY CATHOLIC HIGH SCHOOL,2021,10,05/11/2020 02:23:00 AM,007543532021
00754499,WESTMINSTER CHRISTIAN ACADEMY,2021,57,05/11/2020 02:23:00 AM,007544992021
A9300523,ST JOSEPH CHRISTIAN SCHOOL,2020,8,05/11/2020 02:22:00 AM,A93005232020
A9300533,HEARTLAND CHRISTIAN SCHOOL,2020,7,05/11/2020 02:22:00 AM,A93005332020
A9300536,MARY INSTITUTE & ST LOUIS COUNTRY DAY SCHOOL,2020,28,05/11/2020 02:22:00 AM,A93005362020
A9300543,CROSSPOINT CHRISTIAN SCHOOL,2020,7,05/11/2020 02:22:00 AM,A93005432020
A9502624,THOMAS JEFFERSON INDEPENDENT DAY SCHOOL,2020,9,05/11/2020 02:22:00 AM,A95026242020
A9707052,GREENWOOD LABORATORY SCHOOL,2020,12,05/11/2020 02:22:00 AM,A97070522020
A9902672,CENTER PLACE RESTORATION SCHOOL,2020,7,05/11/2020 02:22:00 AM,A99026722020
AA000373,CROSSROADS COLLEGE PREPARATORY SCHOOL,2020,16,05/11/2020 02:22:00 AM,AA0003732020
AA001377,ST LOUIS CHRISTIAN ACADEMY,2020,*,05/11/2020 02:22:00 AM,AA0013772020
AA001428,THE PEMBROKE HILL SCHOOL,2020,*,05/11/2020 02:22:00 AM,AA0014282020
AA890522,CHRISTIAN OUTREACH SCHOOL,2020,*,05/11/2020 02:22:00 AM,AA8905222020
X0756088,BLUE RIDGE CHRISTIAN SCHOOL,2020,*,05/11/2020 02:22:00 AM,X07560882020
00750869,VISITATION ACADEMY OF ST LOUIS,2021,29,05/11/2020 02:23:00 AM,007508692021
00751046,NERINX HALL HIGH SCHOOL,2021,73,05/11/2020 02:23:00 AM,007510462021
00751104,ST LOUIS UNIVERSITY HIGH SCHOOL,2021,75,05/11/2020 02:23:00 AM,007511042021
00751115,ST JOSEPHS ACADEMY,2021,31,05/11/2020 02:23:00 AM,007511152021
00751319,CHRISTIAN BROTHERS COLLEGE HIGH SCHOOL,2021,52,05/11/2020 02:23:00 AM,007513192021
00751352,VALLE CATHOLIC SCHOOLS,2021,10,05/11/2020 02:23:00 AM,007513522021
00751716,CHAMINADE COLLEGE PREP SCHOOL,2021,32,05/11/2020 02:23:00 AM,007517162021
00751738,COR JESU ACADEMY,2021,60,05/11/2020 02:23:00 AM,007517382021
00751771,DE SMET JESUIT HIGH SCHOOL,2021,47,05/11/2020 02:23:00 AM,007517712021
00751807,INCARNATE WORD ACADEMY,2021,27,05/11/2020 02:23:00 AM,007518072021
00751862,ROSATI-KAIN HIGH SCHOOL,2021,29,05/11/2020 02:23:00 AM,007518622021
00751975,ST LOUIS PRIORY SCHOOL,2021,10,05/11/2020 02:23:00 AM,007519752021
00751986,ST MARY'S HIGH SCHOOL,2021,24,05/11/2020 02:23:00 AM,007519862021
00752083,URSULINE ACADEMY,2021,24,05/11/2020 02:23:00 AM,007520832021
290100002281,FREDERICK DOUGLASS HIGH,2021,*,05/11/2020 02:23:00 AM,2901000022812021
A9103777,KANSAS CITY ACADEMY,2020,6,05/11/2020 02:22:00 AM,A91037772020
A9103783,LUTHERAN HIGH SCHOOL OF ST CHARLES COUNTY,2020,18,05/11/2020 02:22:00 AM,A91037832020
A9103823,SUNNYDALE ADVENTIST ACADEMY,2020,12,05/11/2020 02:22:00 AM,A91038232020
A9300521,MOUNTAIN GROVE CHRISTIAN ACADEMY,2020,*,05/11/2020 02:22:00 AM,A93005212020
00756292,NORTH COUNTY CHRISTIAN SCHOOL,2021,6,05/11/2020 02:23:00 AM,007562922021
02040824,NEW COVENANT ACADEMY,2021,18,05/11/2020 02:23:00 AM,020408242021
02040992,GRANDVIEW CHRISTIAN SCHOOL,2021,*,05/11/2020 02:23:00 AM,020409922021
02041103,COLLEGE HEIGHTS CHRISTIAN SCHOOL,2021,22,05/11/2020 02:23:00 AM,020411032021
290000201642,SOUTH HARRISON HIGH,2021,20,05/11/2020 02:23:00 AM,2900002016422021
290000302458,PORTAGEVILLE HIGH,2021,9,05/11/2020 02:23:00 AM,2900003024582021
290000401488,CENTRAL HIGH,2021,12,05/11/2020 02:23:00 AM,2900004014882021
290000901178,W. E. SEARS YOUTH CTR.,2021,*,05/11/2020 02:23:00 AM,2900009011782021
290059203205,GATEWAY SCIENCE ACADEMY HIGH,2021,30,05/11/2020 02:23:00 AM,2900592032052021
290059503159,GRAND CENTER ARTS ACADEMY,2021,9,05/11/2020 02:23:00 AM,2900595031592021
290100000299,ROCK BRIDGE SR. HIGH,2021,113,05/11/2020 02:23:00 AM,2901000002992021
290100000300,DAVID H. HICKMAN HIGH,2021,91,05/11/2020 02:23:00 AM,2901000003002021
290100003239,MURIEL W. BATTLE HIGH SCHOOL,2021,92,05/11/2020 02:23:00 AM,2901000032392021
290285000002,ADRIAN SR. HIGH,2021,8,05/11/2020 02:23:00 AM,2902850000022021
290288000004,ADVANCE HIGH,2021,9,05/11/2020 02:23:00 AM,2902880000042021
290291000009,AFFTON HIGH,2021,28,05/11/2020 02:23:00 AM,2902910000092021
291263000528,GALENA HIGH,2021,9,05/11/2020 02:23:00 AM,2912630005282021
292564001503,PUTNAM CO. HIGH,2021,*,05/11/2020 02:23:00 AM,2925640015032021
292643001551,RICHLAND HIGH,2021,7,05/11/2020 02:23:00 AM,2926430015512021
292895002072,FRANCIS HOWELL CENTRAL HIGH,2021,99,05/11/2020 02:23:00 AM,2928950020722021
292895002481,FRANCIS HOWELL NORTH HIGH,2021,65,05/11/2020 02:23:00 AM,2928950024812021
292910001864,ST. CLAIR HIGH,2021,27,05/11/2020 02:23:00 AM,2929100018642021
292913001867,ST. ELIZABETH HIGH,2021,6,05/11/2020 02:23:00 AM,2929130018672021
292917001869,CENTRAL HIGH,2021,24,05/11/2020 02:23:00 AM,2929170018692021
292925001872,ST. JAMES HIGH,2021,6,05/11/2020 02:23:00 AM,2929250018722021
292928000434,GATEWAY HIGH,2021,9,05/11/2020 02:23:00 AM,2929280004342021
292928000790,SOLDAN INTERNATIONAL STUDIES,2021,21,05/11/2020 02:23:00 AM,2929280007902021
292928001976,METRO HIGH,2021,21,05/11/2020 02:23:00 AM,2929280019762021
292928002013,CENTRAL VISUAL/PERF. ARTS HIGH,2021,27,05/11/2020 02:23:00 AM,2929280020132021
292928002313,CLEVELAND NJROTC ACADEMY,2021,24,05/11/2020 02:23:00 AM,2929280023132021
292928002767,MILLER CAREER ACADEMY,2021,47,05/11/2020 02:23:00 AM,2929280027672021
292928002875,TRANSPORTATION AND LAW,2021,19,05/11/2020 02:23:00 AM,2929280028752021
292928002990,MCKINLEY CLASS. LEADERSHIP AC.,2021,13,05/11/2020 02:23:00 AM,2929280029902021
292934002030,STANBERRY HIGH,2021,*,05/11/2020 02:23:00 AM,2929340020302021
292937002033,STE. GENEVIEVE SR. HIGH,2021,29,05/11/2020 02:23:00 AM,2929370020332021
293036002080,TRENTON SR. HIGH,2021,14,05/11/2020 02:23:00 AM,2930360020802021
293039002082,TRI-COUNTY HIGH,2021,*,05/11/2020 02:23:00 AM,2930390020822021
293042002084,EAST NEWTON HIGH,2021,23,05/11/2020 02:23:00 AM,2930420020842021
293045002090,TROY BUCHANAN HIGH,2021,90,05/11/2020 02:23:00 AM,2930450020902021
293051002092,TUSCUMBIA HIGH,2021,*,05/11/2020 02:23:00 AM,2930510020922021
293052002095,TWIN RIVERS HIGH,2021,23,05/11/2020 02:23:00 AM,2930520020952021
293057002101,UNION HIGH,2021,72,05/11/2020 02:23:00 AM,2930570021012021
293066002113,UNIVERSITY CITY SR. HIGH,2021,13,05/11/2020 02:23:00 AM,2930660021132021
293069002116,VALLEY PARK SR. HIGH,2021,8,05/11/2020 02:23:00 AM,2930690021162021
293072002119,VALLEY HIGH,2021,*,05/11/2020 02:23:00 AM,2930720021192021
293081002128,VERONA HIGH,2021,11,05/11/2020 02:23:00 AM,2930810021282021
293084002131,MORGAN CO. HIGH,2021,20,05/11/2020 02:23:00 AM,2930840021312021
293087002134,VIENNA HIGH,2021,*,05/11/2020 02:23:00 AM,2930870021342021
293090002136,WEST NODAWAY HIGH,2021,*,05/11/2020 02:23:00 AM,2930900021362021
293099002141,WALNUT GROVE HIGH,2021,*,05/11/2020 02:23:00 AM,2930990021412021
293102002145,WARRENSBURG HIGH,2021,28,05/11/2020 02:23:00 AM,2931020021452021
293105002151,WARRENTON HIGH,2021,35,05/11/2020 02:23:00 AM,2931050021512021
