the_geom,OBJECTID,Zoning Classification,Zoning Description,Last Update Date,Last Editor,SHAPE_Length,SHAPE_Area,Zoning Number,Zoning Year,Rec Number,Ordinance Number,Zoning Number 1,Zoning Number 2,Ordinance Number 2,Zoning Number 3,Zoning Number 4,Zoning Year 4,Rec Number 4,Ordinance Number 4,HYPERLINK,ZONENUM1,ZONEYEAR1,ORDNUM1,ZONENUM2,ZONEYEAR2,ZONENUM3,ZONEYEAR3,ORDNUM3
"MULTIPOLYGON (((-90.091566310021 29.923561123983, -90.091569301411 29.923568586503, -90.091587038646 29.923613029167, -90.091607835544 29.923665136749, -90.091635417416 29.923734243408, -90.091357364581 29.923817886521, -90.091330072864 29.923747045286, -90.091309999111 29.923694943196, -90.091289926256 29.923642841079, -90.091269853401 29.923590738156, -90.091249855106 29.923538830625, -90.091229997847 29.923487288213, -90.091194690463 29.923395640409, -90.091467679495 29.923315076942, -90.091504121451 29.923405983627, -90.091524776414 29.923457512067, -90.091546512949 29.92351173898, -90.091566310021 29.923561123983)))",49,CU,,12/20/2013 12:00:00 AM +0000,BRN,179.02868698066374,1851.8040829519402,30,1975,,5928,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.054769841848 30.020319043773, -90.055014257267 30.020305163851, -90.055034849349 30.020547909378, -90.055051024414 30.020743104225, -90.055067917233 30.020938305687, -90.055087793357 30.021181044998, -90.054844094793 30.021194931799, -90.054599678476 30.021208811597, -90.054355260362 30.021222691393, -90.054110835061 30.02123719498, -90.054090970615 30.020993829679, -90.05407407061 30.020799253677, -90.054057899138 30.020604058941, -90.054037307057 30.020361313551, -90.054281011908 30.020346802835, -90.054526145081 30.020332930694, -90.054769841848 30.020319043773)))",328,RPC,,12/20/2013 12:00:00 AM +0000,BRN,443.80137149079644,12306.013935625613,35,1971,,4782,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.066018300596 29.948771295756, -90.066018299698 29.948771235044, -90.066422305319 29.948858073313, -90.066444969813 29.948862944317, -90.06652892097 29.948880989138, -90.066819363369 29.948943417048, -90.066809206118 29.948977805932, -90.066727855584 29.949253223258, -90.066575583059 29.949216255756, -90.066025111622 29.949082612526, -90.066018300596 29.948771295756)))",433,CBPCD,,12/20/2013 12:00:00 AM +0000,BRN,254.21509324399437,3443.7692074244187,79,1996,,17739,CBPCD,CBPCD,8611,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,79,1996,17739,41,1981,0,0,0
"MULTIPOLYGON (((-90.113939086632 30.024104641781, -90.113935404438 30.02415061604, -90.113380472866 30.024116957066, -90.113385547449 30.02403712857, -90.113410349036 30.023646902351, -90.113973579244 30.023674010258, -90.113939086632 30.024104641781)))",889,CU,,12/20/2013 12:00:00 AM +0000,BRN,246.67371267033624,3802.3165678056166,83,2013,545508/526698,25563,CU,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,96,2012,25121,0,0,0,0,0
"MULTIPOLYGON (((-90.018477155175 29.968490786892, -90.018504796336 29.968409171228, -90.018829064798 29.96848304992, -90.018800697798 29.968565282644, -90.018477155175 29.968490786892)))",691,CU,,12/20/2013 12:00:00 AM +0000,BRN,96.550238543613801,409.29938331621497,59,1993,,16076,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.120713001017 30.016715000809, -90.120722001238 30.016605000413, -90.120942001346 30.016616999274, -90.1213550009 30.01663999981, -90.121346000679 30.016749999389, -90.121338001181 30.016860000403, -90.121328001136 30.016968000713, -90.120915001582 30.016945000253, -90.120695001474 30.016932999098, -90.120704000797 30.016824000014, -90.120713001017 30.016715000809)))",565,CU,,12/20/2013 12:00:00 AM +0000,BRN,225.76936829024109,2986.6292379441934,86,1992,,15621,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.096976896215 29.930509653542, -90.097001623242 29.930599278461, -90.097026990767 29.930695161714, -90.096689508088 29.930766378693, -90.096663423707 29.93067048928, -90.096639407248 29.930581495795, -90.096643729043 29.930580285994, -90.096976896215 29.930509653542)))",41,CU,,12/20/2013 12:00:00 AM +0000,BRN,126.22060168562932,946.47337992620169,13,2001,,20168,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.089465667103 29.922894828838, -90.089503449345 29.922972702696, -90.089541934071 29.923051832321, -90.089579716313 29.923129705278, -90.089617491369 29.923208203361, -90.089655265527 29.923286702162, -90.089283252506 29.923423836089, -90.08924475251 29.923345957134, -90.089207703293 29.923266840979, -90.089169921948 29.923188968129, -90.089132155876 29.923109844063, -90.089093655879 29.923031964862, -90.089465667103 29.922894828838)))",51,CU,,12/20/2013 12:00:00 AM +0000,BRN,199.16369735072269,2456.4873839217471,37,1996,,17553,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.062478896156 29.96769281339, -90.062549319582 29.967687867043, -90.062616235986 29.967789157386, -90.062634758349 29.968138781313, -90.062508332151 29.968143811685, -90.062478896156 29.96769281339)))",973,CU,,,BRN,139.96950065008397,792.91815561767385,9,2014,564733,25849,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,81,2013,25553,,,,,
"MULTIPOLYGON (((-90.096784178841 29.931119214127, -90.097123097028 29.931048009857, -90.09712378334 29.93105051664, -90.09714572559 29.931133239641, -90.097146182832 29.931134058627, -90.097146427174 29.931134496145, -90.097166980628 29.931213455018, -90.097167690297 29.931214087162, -90.097188946233 29.931294302473, -90.097210209356 29.931373893361, -90.097221171497 29.931415879483, -90.097231463495 29.931454108544, -90.096891826656 29.931525307074, -90.096871289372 29.931445098955, -90.096849317478 29.931364875202, -90.096828054356 29.931285284306, -90.096806814589 29.931203818713, -90.096784178841 29.931119214127)))",965,cu,CU,02/13/2015 12:00:00 AM +0000,BRN,184.80433264981255,2079.4832425389654,100,2013,562524,25641,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.050332951269 29.949893289546, -90.050332847064 29.949901414808, -90.050334721848 29.949978949183, -90.049961057724 29.950009062204, -90.049957144663 29.949922756557, -90.049950655233 29.949813295496, -90.050331188774 29.949807005593, -90.050332951269 29.949893289546)))",606,CU,,12/20/2013 12:00:00 AM +0000,BRN,131.41711748443714,992.26301030308127,75,1987,,12380,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.035780356854 29.962667595986, -90.035853449175 29.9624047917, -90.035960299287 29.962429419684, -90.03606723923 29.962453761263, -90.035995054207 29.962713305306, -90.036076345452 29.962729878266, -90.036172994295 29.962750835138, -90.036152733692 29.962819616574, -90.036133578915 29.962883589128, -90.036113307533 29.962952075514, -90.036093427815 29.963020309699, -90.036073343282 29.963088497921, -90.035753714619 29.963016521939, -90.0357736671 29.962948304095, -90.035793619581 29.962880086204, -90.035803720238 29.962845551146, -90.035735380004 29.962829309742, -90.035761327841 29.962736014035, -90.035780356854 29.962667595986)))",945,CU,,06/26/2014 12:00:00 AM +0000,BRN,247.51391901662191,2659.8847041329227,053,2013,546504,25468,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.06663367082 29.946776820159, -90.066907224892 29.946828213514, -90.066904411369 29.946880070756, -90.066900922312 29.946928797328, -90.066630902212 29.946881815105, -90.066628749849 29.946881794089, -90.066631576847 29.946828685212, -90.06663367082 29.946776820159)))",337,CU,,12/20/2013 12:00:00 AM +0000,BRN,88.496740677700046,404.40378123885046,68,1994,,16577,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.112348367894 29.923302383229, -90.112361950421 29.92322162271, -90.112378876477 29.923120980669, -90.112470989727 29.923139919282, -90.11256580421 29.923159413007, -90.11254979174 29.923254423649, -90.112535199506 29.923340999238, -90.112439994256 29.923321361513, -90.112348367894 29.923302383229)))",897,RPC,,12/20/2013 12:00:00 AM +0000,BRN,89.883963664662346,501.8406630075221,,,,,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.969010708098 30.057015756368, -89.969156352853 30.056927873638, -89.969222293686 30.056887923241, -89.969449120991 30.057169076284, -89.969235320156 30.057301263128, -89.969010708098 30.057015756368)))",723,CU,,12/20/2013 12:00:00 AM +0000,BRN,146.50186362512721,1282.7810597205093,75,1985,,10877,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.011893056606 30.01415271805, -90.012062042288 30.014138786704, -90.012243221701 30.014126226711, -90.012257249792 30.014260144143, -90.01226827751 30.014382724993, -90.012281897767 30.014514191073, -90.012283779737 30.014534838322, -90.012290208082 30.014591790141, -90.012295852196 30.014653732607, -90.012300901627 30.01470629418, -90.012306678692 30.014758237337, -90.012312348858 30.014818305863, -90.012319337751 30.014887139913, -90.012326326644 30.014955973915, -90.012331361701 30.015009784549, -90.012337071393 30.015066727539, -90.012342806238 30.015121795889, -90.012349696316 30.015198129707, -90.012350207458 30.015213764384, -90.012371835296 30.015479032361, -90.012261105361 30.015487298492, -90.012195672974 30.015492268128, -90.012136704864 30.015497301545, -90.012074162357 30.015501050745, -90.012008729072 30.01550602038, -90.011938253543 30.015512188669, -90.011910225208 30.01551315786, -90.011847666532 30.015518156274, -90.011782250314 30.015521875915, -90.011719698824 30.015526248166, -90.011657156318 30.015529995809, -90.011591740999 30.015533716228, -90.011526300527 30.01553930969, -90.011506899612 30.015539739837, -90.011201351142 30.015559801936, -90.011189848215 30.015452165678, -90.011184114269 30.015397097511, -90.011179056754 30.01534516169, -90.011173280586 30.015293218063, -90.011168222173 30.015241282187, -90.011161703099 30.015191206889, -90.011156744399 30.015131770199, -90.011147667821 30.015057914547, -90.01114582897 30.015034142021, -90.011126735278 30.014848913386, -90.011121659797 30.014798228057, -90.011122223041 30.014755724887, -90.011068194766 30.014225703182, -90.011555068176 30.01418183308, -90.011655709132 30.014175966515, -90.011875761342 30.014156921567, -90.011893056606 30.01415271805)))",779,RPC,,12/20/2013 12:00:00 AM +0000,BRN,608.8886414784846,22829.905679959284,8,1970,,4450,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.069621082078 29.95188843817, -90.069803066381 29.951972702082, -90.069781325355 29.952045633299, -90.06978131727 29.952046258306, -90.069598007951 29.951953230346, -90.069621082078 29.95188843817)))",247,CU,,12/20/2013 12:00:00 AM +0000,BRN,65.087835984229287,209.0210915906579,109,1996,,17896,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.090035926628 29.924118963929, -90.090149190711 29.924078403383, -90.090203010576 29.924193935146, -90.090211402638 29.924211517307, -90.089752210814 29.924375961709, -90.089689998887 29.924242847227, -90.089803086002 29.924202349016, -90.089920175111 29.924160417464, -90.090035926628 29.924118963929)))",50,CU,,12/20/2013 12:00:00 AM +0000,BRN,147.51158917619298,1020.086789793961,62,1997,,18375,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.076114342107 29.938589219114, -90.076163954263 29.93852530566, -90.076456175327 29.938688754912, -90.076516751421 29.938723090516, -90.076588732527 29.938763785992, -90.076660721717 29.938803856361, -90.076732693839 29.938845177671, -90.076806109554 29.93888588633, -90.076878083473 29.938927206828, -90.077170299147 29.93909127973, -90.077119937795 29.939157686944, -90.077071011952 29.939224108904, -90.077022818235 29.939289286874, -90.076973900476 29.939355082881, -90.076683135582 29.939189772694, -90.076659044562 29.939222049152, -90.076587070643 29.939180728777, -90.07653888591 29.939245281687, -90.076466195135 29.939203954316, -90.07651365403 29.93914001946, -90.076440970442 29.939098066956, -90.076378264442 29.939061835199, -90.076369700803 29.939058003712, -90.076297719697 29.939017307578, -90.076227836158 29.938981007288, -90.076254089422 29.938948125903, -90.076304435502 29.938882968728, -90.076354765413 29.938819062468, -90.076064004111 29.938653752169, -90.076114342107 29.938589219114)))",177,CU,,12/20/2013 12:00:00 AM +0000,BRN,378.04725441889428,4975.5058846250859,14,1999,,19208,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.066477275027 29.939645755409, -90.066403945551 29.939655052276, -90.06632991449 29.939663090411, -90.066257309954 29.93967176842, -90.066183996647 29.939679813559, -90.06610994762 29.939689102639, -90.066037351168 29.939697154783, -90.065690166684 29.939736943761, -90.065610310048 29.939242949482, -90.065653173162 29.939238003276, -90.06576615697 29.939262614424, -90.066898949612 29.939605836395, -90.066905664518 29.93965488102, -90.066623883675 29.939687800315, -90.066616000958 29.939630212365, -90.066546993277 29.9396383011, -90.066477275027 29.939645755409)))",201,CBPCD,,12/20/2013 12:00:00 AM +0000,BRN,364.86884988244765,4744.1658509583349,69,1983,,9519,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.098712039797 29.920608337171, -90.098813312269 29.920601160948, -90.098848070782 29.920924052305, -90.098753254502 29.920931288455, -90.098746072472 29.920931846699, -90.09871329654 29.920622726987, -90.098712039797 29.920608337171)))",926,CU,,03/17/2014 12:00:00 AM +0000,BRN,106.08495912290444,473.92754755230811,107,2013,549351,25650,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.008090148445 29.917851770052, -90.008075634365 29.918134183661, -90.007675401669 29.918119522531, -90.007686435675 29.917937096003, -90.007692811917 29.91783526436, -90.008090148445 29.917851770052)))",241,CU,,12/20/2013 12:00:00 AM +0000,BRN,161.74323365318438,1619.2890982419672,21,2004,,21566,CU,CU,19709,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,21,2004,21566,15,2000,0,0,0
"MULTIPOLYGON (((-90.075873413947 29.944401960692, -90.075969731312 29.944252630116, -90.076056946048 29.944109253309, -90.076100387677 29.944161972881, -90.076177603266 29.944315190145, -90.076216582962 29.944457598326, -90.076214030849 29.944660182662, -90.076171183905 29.944824785536, -90.076114633161 29.94493494953, -90.075997207184 29.94511763793, -90.075939046659 29.945165123828, -90.075857114915 29.94519567265, -90.075701420707 29.945179563024, -90.075356350856 29.944965299931, -90.075355183047 29.944964492736, -90.075591951108 29.944679393506, -90.075654505293 29.944715410715, -90.07584252897 29.944449845473, -90.075873413947 29.944401960692)))",227,CU,,12/20/2013 12:00:00 AM +0000,BRN,365.72226746337373,6794.240096908612,111,1997,,18649,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.079263161756 29.971874065111, -90.079256002183 29.971869220914, -90.079452164597 29.971648264578, -90.079602249725 29.971748993703, -90.079590515931 29.971762209622, -90.079405635459 29.971970460304, -90.079263161756 29.971874065111)))",938,CU,,12/20/2013 12:00:00 AM +0000,BRN,113.99253585461263,757.91735803558231,104,1999,,19536,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.032843202743 29.964295162618, -90.032982791057 29.963830823264, -90.03343461939 29.963934992381, -90.033364246269 29.964169090187, -90.033245329088 29.964141163654, -90.033245105408 29.964141900652, -90.033244841303 29.964142776177, -90.033094432782 29.96463961731, -90.033057079036 29.964631093237, -90.032948984758 29.964606895388, -90.032853786694 29.964584701504, -90.032762162128 29.964563790935, -90.032786943952 29.964480268465, -90.032811692538 29.964399247198, -90.032843202743 29.964295162618)))",687,CU,,12/20/2013 12:00:00 AM +0000,BRN,298.64393973169069,4153.0946983112426,130,2007,,23023,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
